iteration,makespan,bks,optimality gap,rolling_avg,reward_mean
340,6008.66,5181.0,15.97,16.04,755.2020
341,6008.66,5181.0,15.97,16.03,755.2020
342,5984.35,5181.0,15.51,15.91,755.5616
343,5976.43,5181.0,15.35,15.76,756.1414
344,5976.43,5181.0,15.35,15.63,756.1414
345,6017.59,5181.0,16.15,15.67,752.4646
346,6009.97,5181.0,16.00,15.67,754.6263
347,6009.97,5181.0,16.00,15.77,754.6263
348,6014.34,5181.0,16.08,15.92,749.0101
349,6012.76,5181.0,16.05,16.06,749.9333
350,6012.76,5181.0,16.05,16.04,749.9333
351,6018.72,5181.0,16.17,16.07,754.3273
352,6018.72,5181.0,16.17,16.11,754.3273
353,6021.24,5181.0,16.22,16.13,754.5616
354,6034.57,5181.0,16.48,16.22,751.7374
355,6034.57,5181.0,16.48,16.30,751.7374
356,6036.36,5181.0,16.51,16.37,751.3798
357,6029.20,5181.0,16.37,16.41,757.0263
358,6029.20,5181.0,16.37,16.44,757.0263
359,6012.48,5181.0,16.05,16.36,757.8828
360,5994.74,5181.0,15.71,16.20,758.6626
361,5994.74,5181.0,15.71,16.04,758.6626
362,5992.48,5181.0,15.66,15.90,757.9030
363,5985.97,5181.0,15.54,15.73,758.4828
364,5985.97,5181.0,15.54,15.63,758.4828
365,5990.64,5181.0,15.63,15.61,756.7354
366,5993.50,5181.0,15.68,15.61,756.6727
367,5993.50,5181.0,15.68,15.61,756.6727
368,5960.48,5181.0,15.04,15.51,764.6263
369,5959.28,5181.0,15.02,15.41,765.0808
370,5959.28,5181.0,15.02,15.29,765.0808
371,5953.48,5181.0,14.91,15.14,761.6182
372,5953.48,5181.0,14.91,14.98,761.6182
