iteration,makespan,bks,optimality gap,rolling_avg,reward_mean
1,0.00,5181.0,N/A,N/A,nan
2,0.00,5181.0,N/A,N/A,nan
3,0.00,5181.0,N/A,N/A,nan
4,6590.07,5181.0,27.20,27.20,642.1313
5,6590.07,5181.0,27.20,27.20,642.1313
6,6590.07,5181.0,27.20,27.20,642.1313
7,6543.76,5181.0,26.30,26.97,652.7556
8,6543.76,5181.0,26.30,26.84,652.7556
9,6543.76,5181.0,26.30,26.66,652.7556
10,6461.18,5181.0,24.71,26.16,660.9030
11,6461.18,5181.0,24.71,25.67,660.9030
12,6461.18,5181.0,24.71,25.35,660.9030
13,6454.49,5181.0,24.58,25.00,669.0242
14,6454.49,5181.0,24.58,24.66,669.0242
15,6454.49,5181.0,24.58,24.63,669.0242
16,6392.76,5181.0,23.39,24.37,676.8687
17,6392.76,5181.0,23.39,24.10,676.8687
18,6392.76,5181.0,23.39,23.87,676.8687
19,6360.97,5181.0,22.77,23.50,683.1899
20,6360.97,5181.0,22.77,23.14,683.1899
21,6360.97,5181.0,22.77,23.02,683.1899
22,6361.82,5181.0,22.79,22.90,687.7172
23,6361.82,5181.0,22.79,22.78,687.7172
24,6361.33,5181.0,22.78,22.78,687.5677
25,6332.35,5181.0,22.22,22.67,690.4061
26,6332.35,5181.0,22.22,22.56,690.4061
27,6314.51,5181.0,21.88,22.38,692.5293
28,6306.69,5181.0,21.73,22.17,696.8970
29,6306.69,5181.0,21.73,21.96,696.8970
30,6293.04,5181.0,21.46,21.80,698.0283
31,6288.20,5181.0,21.37,21.63,698.8525
32,6288.20,5181.0,21.37,21.53,698.8525
33,6245.90,5181.0,20.55,21.30,698.7859
34,6256.85,5181.0,20.77,21.10,698.0444
35,6256.85,5181.0,20.77,20.97,698.0444
36,6257.38,5181.0,20.78,20.85,700.4263
37,6257.38,5181.0,20.78,20.73,700.4263
38,6257.38,5181.0,20.78,20.77,700.4263
39,6278.94,5181.0,21.19,20.86,708.7798
40,6278.94,5181.0,21.19,20.94,708.7798
41,6278.94,5181.0,21.19,21.03,708.7798
42,6245.15,5181.0,20.54,20.98,715.3576
43,6245.15,5181.0,20.54,20.93,715.3576
44,6245.15,5181.0,20.54,20.80,715.3576
45,6220.14,5181.0,20.06,20.57,712.3131
46,6220.14,5181.0,20.06,20.35,712.3131
47,6220.14,5181.0,20.06,20.25,712.3131
48,6222.26,5181.0,20.10,20.16,719.5737
49,6222.26,5181.0,20.10,20.07,719.5737
50,6222.26,5181.0,20.10,20.08,719.5737
51,6160.94,5181.0,18.91,19.85,726.6444
52,6160.94,5181.0,18.91,19.62,726.6444
