iteration,makespan,bks,optimality gap,rolling_avg,reward_mean
1,0.00,5181.0,N/A,N/A,nan
2,0.00,5181.0,N/A,N/A,nan
3,0.00,5181.0,N/A,N/A,nan
4,6860.04,5181.0,32.41,32.41,585.7247
5,6860.04,5181.0,32.41,32.41,585.7247
6,6860.04,5181.0,32.41,32.41,585.7247
7,6873.84,5181.0,32.67,32.47,585.0263
8,6873.84,5181.0,32.67,32.51,585.0263
9,6873.84,5181.0,32.67,32.57,585.0263
10,6827.25,5181.0,31.77,32.44,586.1071
11,6827.25,5181.0,31.77,32.31,586.1071
12,6827.25,5181.0,31.77,32.13,586.1071
13,6848.16,5181.0,32.18,32.04,585.4263
14,6848.16,5181.0,32.18,31.94,585.4263
15,6848.16,5181.0,32.18,32.02,585.4263
16,6769.08,5181.0,30.65,31.79,609.8040
17,6769.08,5181.0,30.65,31.57,609.8040
18,6769.08,5181.0,30.65,31.26,609.8040
19,6702.25,5181.0,29.36,30.70,616.8424
20,6695.38,5181.0,29.23,30.11,618.3051
21,6695.38,5181.0,29.23,29.83,618.3051
22,6705.46,5181.0,29.42,29.58,617.3596
23,6709.73,5181.0,29.51,29.35,618.7333
24,6709.73,5181.0,29.51,29.38,618.7333
25,6709.73,5181.0,29.51,29.43,618.7333
26,6670.05,5181.0,28.74,29.34,624.9899
27,6670.05,5181.0,28.74,29.20,624.9899
28,6670.05,5181.0,28.74,29.05,624.9899
29,6674.00,5181.0,28.82,28.91,629.6323
30,6674.00,5181.0,28.82,28.77,629.6323
31,6674.00,5181.0,28.82,28.79,629.6323
32,6575.65,5181.0,26.92,28.42,654.8566
33,6575.65,5181.0,26.92,28.06,654.8566
34,6575.65,5181.0,26.92,27.68,654.8566
35,6422.73,5181.0,23.97,26.71,670.2000
36,6422.73,5181.0,23.97,25.74,670.2000
37,6422.73,5181.0,23.97,25.15,670.2000
38,6391.85,5181.0,23.37,24.44,678.4020
39,6391.85,5181.0,23.37,23.73,678.4020
40,6391.85,5181.0,23.37,23.61,678.4020
41,6355.95,5181.0,22.68,23.35,689.5677
42,6355.95,5181.0,22.68,23.09,689.5677
43,6355.95,5181.0,22.68,22.96,689.5677
44,6321.99,5181.0,22.02,22.69,686.9596
45,6321.99,5181.0,22.02,22.42,686.9596
46,6321.99,5181.0,22.02,22.28,686.9596
47,6388.70,5181.0,23.31,22.41,686.1131
48,6388.70,5181.0,23.31,22.54,686.1131
49,6381.72,5181.0,23.18,22.77,687.0525
50,6307.98,5181.0,21.75,22.71,699.2586
51,6307.98,5181.0,21.75,22.66,699.2586
52,6297.88,5181.0,21.56,22.31,700.2929
