iteration,makespan,bks,optimality gap,rolling_avg,reward_mean
71,3691.03,2869.0,28.65,28.62,297.5475
72,3696.96,2869.0,28.86,28.67,294.5030
73,3682.36,2869.0,28.35,28.57,301.8566
74,3683.55,2869.0,28.39,28.61,301.5071
75,3655.02,2869.0,27.40,28.33,296.2687
76,3707.28,2869.0,29.22,28.44,289.9232
77,3706.90,2869.0,29.21,28.51,289.9374
78,3706.58,2869.0,29.19,28.68,294.2747
79,3688.11,2869.0,28.55,28.71,299.1374
80,3681.21,2869.0,28.31,28.90,300.0242
81,3692.71,2869.0,28.71,28.79,296.1010
82,3698.65,2869.0,28.92,28.74,294.3131
83,3677.01,2869.0,28.16,28.53,295.4263
84,3686.98,2869.0,28.51,28.52,297.2364
85,3711.85,2869.0,29.38,28.74,297.5960
86,3706.43,2869.0,29.19,28.83,298.3051
87,3707.91,2869.0,29.24,28.90,298.7030
88,3688.59,2869.0,28.57,28.98,300.1980
89,3659.29,2869.0,27.55,28.78,302.5636
90,3660.31,2869.0,27.58,28.42,302.0263
91,3686.34,2869.0,28.49,28.28,303.4586
92,3658.91,2869.0,27.53,27.94,305.5374
93,3657.91,2869.0,27.50,27.73,305.4545
94,3645.31,2869.0,27.06,27.63,305.8263
95,3646.78,2869.0,27.11,27.54,304.2202
96,3645.26,2869.0,27.06,27.25,304.4000
97,3641.81,2869.0,26.94,27.13,305.8444
98,3640.46,2869.0,26.89,27.01,306.1758
99,3640.27,2869.0,26.88,26.98,305.7475
100,3660.92,2869.0,27.60,27.07,304.7980
101,3687.12,2869.0,28.52,27.37,305.5899
102,3687.82,2869.0,28.54,27.69,302.6667
103,3688.30,2869.0,28.56,28.02,302.6566
104,3655.62,2869.0,27.42,28.13,308.3778
105,3647.19,2869.0,27.12,28.03,307.4121
106,3644.32,2869.0,27.02,27.73,306.8444
107,3667.78,2869.0,27.84,27.59,307.2081
108,3665.93,2869.0,27.78,27.44,302.6667
109,3663.86,2869.0,27.71,27.49,303.7232
110,3635.78,2869.0,26.73,27.41,308.9071
111,3635.19,2869.0,26.71,27.35,307.7374
112,3629.29,2869.0,26.50,27.08,309.9091
113,3639.01,2869.0,26.84,26.90,309.4162
114,3639.19,2869.0,26.85,26.72,308.7778
115,3634.06,2869.0,26.67,26.71,309.4081
116,3635.07,2869.0,26.70,26.71,309.9717
117,3644.29,2869.0,27.02,26.82,307.8909
118,3648.94,2869.0,27.19,26.88,306.7374
119,3644.65,2869.0,27.04,26.92,307.5576
120,3629.13,2869.0,26.49,26.89,309.6485
121,3618.18,2869.0,26.11,26.77,310.8929
122,3619.45,2869.0,26.16,26.60,310.4525
123,3629.56,2869.0,26.51,26.46,310.4081
124,3616.37,2869.0,26.05,26.26,310.4869
125,3604.55,2869.0,25.64,26.09,311.4747
126,3625.96,2869.0,26.38,26.15,313.5455
127,3645.95,2869.0,27.08,26.33,312.8141
128,3626.60,2869.0,26.41,26.31,314.2303
129,3621.32,2869.0,26.22,26.35,313.7636
130,3607.73,2869.0,25.75,26.37,311.5939
131,3634.40,2869.0,26.68,26.43,310.2404
132,3640.54,2869.0,26.89,26.39,311.1111
133,3638.20,2869.0,26.81,26.47,310.0061
134,3614.97,2869.0,26.00,26.43,315.0586
135,3614.73,2869.0,25.99,26.48,314.2222
136,3614.64,2869.0,25.99,26.34,313.3495
137,3628.16,2869.0,26.46,26.25,312.4000
138,3630.99,2869.0,26.56,26.20,311.0606
139,3640.77,2869.0,26.90,26.38,310.8889
140,3639.37,2869.0,26.85,26.55,309.4424
141,3628.70,2869.0,26.48,26.65,309.7697
142,3613.39,2869.0,25.95,26.55,309.6384
143,3623.95,2869.0,26.31,26.50,307.7960
144,3683.55,2869.0,28.39,26.80,304.3657
145,3670.41,2869.0,27.93,27.01,304.2525
146,3651.67,2869.0,27.28,27.17,304.0162
147,3659.71,2869.0,27.56,27.50,306.2040
148,3659.33,2869.0,27.55,27.74,306.0909
149,3624.70,2869.0,26.34,27.33,309.3051
150,3618.82,2869.0,26.14,26.97,310.8626
151,3616.13,2869.0,26.04,26.72,310.7576
152,3619.11,2869.0,26.15,26.44,314.1091
153,3608.02,2869.0,25.76,26.08,309.9677
154,3614.59,2869.0,25.99,26.01,311.9273
155,3604.10,2869.0,25.62,25.91,316.0909
156,3605.67,2869.0,25.68,25.84,312.6646
157,3644.46,2869.0,27.03,26.01,312.7838
158,3650.43,2869.0,27.24,26.31,313.1192
159,3591.20,2869.0,25.17,26.15,315.9677
160,3586.16,2869.0,25.00,26.02,314.9071
161,3595.52,2869.0,25.32,25.95,313.5212
162,3590.43,2869.0,25.15,25.58,316.6222
163,3562.22,2869.0,24.16,24.96,317.9111
164,3559.86,2869.0,24.08,24.74,318.7616
165,3563.16,2869.0,24.20,24.58,319.1475
166,3602.37,2869.0,25.56,24.63,318.6990
167,3600.51,2869.0,25.50,24.70,318.0586
168,3606.12,2869.0,25.69,25.01,315.9051
169,3616.27,2869.0,26.05,25.40,315.4162
170,3601.35,2869.0,25.53,25.66,313.3919
171,3610.75,2869.0,25.85,25.72,311.8303
172,3606.15,2869.0,25.69,25.76,313.2626
173,3616.38,2869.0,26.05,25.83,314.4667
174,3614.87,2869.0,26.00,25.82,314.3051
175,3598.90,2869.0,25.44,25.81,317.1414
176,3603.58,2869.0,25.60,25.76,318.6828
177,3588.99,2869.0,25.10,25.64,318.1980
178,3590.04,2869.0,25.13,25.45,318.6000
179,3587.87,2869.0,25.06,25.27,320.4162
180,3605.47,2869.0,25.67,25.31,319.9091
181,3601.83,2869.0,25.54,25.30,318.7899
182,3593.47,2869.0,25.25,25.33,318.3778
183,3594.74,2869.0,25.30,25.36,320.7596
184,3587.69,2869.0,25.05,25.36,321.5333
185,3577.50,2869.0,24.70,25.17,316.7960
186,3573.29,2869.0,24.55,24.97,320.2000
187,3574.01,2869.0,24.57,24.83,320.5717
188,3538.87,2869.0,23.35,24.44,323.1475
189,3533.62,2869.0,23.17,24.07,319.0343
190,3544.12,2869.0,23.53,23.83,318.8202
191,3579.21,2869.0,24.75,23.87,323.1152
192,3597.93,2869.0,25.41,24.04,316.2687
193,3602.58,2869.0,25.57,24.49,318.7010
194,3608.61,2869.0,25.78,25.01,316.3879
195,3595.62,2869.0,25.33,25.37,316.1293
196,3595.38,2869.0,25.32,25.48,316.8000
197,3589.85,2869.0,25.13,25.42,315.9273
198,3567.26,2869.0,24.34,25.18,316.0606
199,3574.22,2869.0,24.58,24.94,322.7313
200,3572.71,2869.0,24.53,24.78,321.6384
201,3566.67,2869.0,24.32,24.58,320.5414
202,3572.34,2869.0,24.52,24.46,323.8202
203,3563.51,2869.0,24.21,24.43,324.0485
204,3541.18,2869.0,23.43,24.20,325.4889
205,3556.38,2869.0,23.96,24.09,323.0788
206,3575.93,2869.0,24.64,24.15,322.3758
207,3566.16,2869.0,24.30,24.11,320.9071
208,3576.32,2869.0,24.65,24.20,318.5616
209,3581.20,2869.0,24.82,24.48,322.5778
210,3578.21,2869.0,24.72,24.63,322.9960
211,3567.11,2869.0,24.33,24.57,321.3616
212,3562.05,2869.0,24.16,24.54,317.1192
213,3566.71,2869.0,24.32,24.47,316.6263
214,3575.50,2869.0,24.63,24.43,314.9192
215,3564.95,2869.0,24.26,24.34,320.8121
216,3553.98,2869.0,23.88,24.25,320.9758
217,3540.94,2869.0,23.42,24.10,319.7394
218,3564.43,2869.0,24.24,24.08,317.8242
219,3551.30,2869.0,23.78,23.91,318.3394
220,3569.81,2869.0,24.43,23.95,318.4970
221,3581.63,2869.0,24.84,24.14,320.9818
222,3569.68,2869.0,24.42,24.34,317.6020
223,3568.56,2869.0,24.38,24.37,319.2101
224,3579.83,2869.0,24.78,24.57,320.1212
225,3567.61,2869.0,24.35,24.55,325.6646
226,3566.26,2869.0,24.30,24.45,326.2040
227,3541.87,2869.0,23.45,24.25,323.9838
228,3573.09,2869.0,24.54,24.28,319.5152
229,3587.79,2869.0,25.05,24.34,320.4242
230,3591.46,2869.0,25.18,24.51,321.3859
231,3572.50,2869.0,24.52,24.55,322.5192
232,3551.61,2869.0,23.79,24.62,319.9677
233,3554.86,2869.0,23.91,24.49,323.4061
234,3552.81,2869.0,23.83,24.25,322.4343
235,3551.20,2869.0,23.78,23.97,324.0606
236,3560.77,2869.0,24.11,23.88,324.0323
237,3576.72,2869.0,24.67,24.06,320.4869
238,3581.52,2869.0,24.84,24.25,323.5111
239,3574.61,2869.0,24.59,24.40,323.6990
240,3548.00,2869.0,23.67,24.38,323.7798
241,3554.37,2869.0,23.89,24.33,325.0990
242,3569.63,2869.0,24.42,24.28,325.4646
243,3563.67,2869.0,24.21,24.16,324.3758
244,3519.10,2869.0,22.66,23.77,326.0061
245,3531.71,2869.0,23.10,23.66,323.0869
246,3551.81,2869.0,23.80,23.64,322.9838
247,3557.24,2869.0,23.99,23.55,323.0667
248,3547.94,2869.0,23.66,23.44,325.0465
249,3549.33,2869.0,23.71,23.65,323.0242
250,3531.39,2869.0,23.09,23.65,320.0222
251,3558.69,2869.0,24.04,23.70,320.5111
252,3565.78,2869.0,24.29,23.76,320.2525
253,3591.24,2869.0,25.17,24.06,322.1071
254,3552.46,2869.0,23.82,24.08,321.7717
255,3558.80,2869.0,24.04,24.27,324.5354
256,3563.06,2869.0,24.19,24.30,325.4343
257,3575.53,2869.0,24.63,24.37,322.0687
258,3579.57,2869.0,24.77,24.29,321.4747
259,3564.45,2869.0,24.24,24.37,324.4141
260,3546.79,2869.0,23.62,24.29,325.1111
261,3538.04,2869.0,23.32,24.12,324.5899
262,3539.02,2869.0,23.35,23.86,325.7111
263,3545.88,2869.0,23.59,23.63,326.1333
264,3534.07,2869.0,23.18,23.41,329.4343
265,3533.44,2869.0,23.16,23.32,328.5091
266,3526.26,2869.0,22.91,23.24,325.0869
267,3537.81,2869.0,23.31,23.23,325.0990
268,3541.42,2869.0,23.44,23.20,325.3192
269,3538.71,2869.0,23.34,23.23,322.6848
270,3544.77,2869.0,23.55,23.31,325.1434
271,3543.48,2869.0,23.51,23.43,327.0848
272,3562.57,2869.0,24.17,23.60,323.7455
273,3549.05,2869.0,23.70,23.66,327.3313
274,3554.69,2869.0,23.90,23.77,327.5394
275,3529.17,2869.0,23.01,23.66,327.7697
276,3521.97,2869.0,22.76,23.51,322.4283
277,3579.87,2869.0,24.78,23.63,322.6848
278,3573.23,2869.0,24.55,23.80,324.5798
279,3591.37,2869.0,25.18,24.05,322.4323
280,3574.98,2869.0,24.61,24.37,326.4485
281,3568.03,2869.0,24.36,24.69,324.8222
282,3562.15,2869.0,24.16,24.57,323.0889
283,3570.64,2869.0,24.46,24.55,327.3818
284,3563.48,2869.0,24.21,24.36,327.5636
285,3542.54,2869.0,23.48,24.13,324.9596
286,3531.54,2869.0,23.09,23.88,327.7192
287,3546.94,2869.0,23.63,23.77,325.1960
288,3558.31,2869.0,24.03,23.69,324.8707
289,3555.19,2869.0,23.92,23.63,325.9111
290,3540.30,2869.0,23.40,23.61,329.7212
291,3527.06,2869.0,22.94,23.58,331.3495
292,3548.85,2869.0,23.70,23.60,326.7051
293,3558.29,2869.0,24.03,23.59,320.6808
294,3548.45,2869.0,23.68,23.55,321.0707
295,3562.22,2869.0,24.16,23.70,324.0081
296,3530.98,2869.0,23.07,23.73,330.3253
297,3534.12,2869.0,23.18,23.63,331.2323
298,3513.20,2869.0,22.45,23.31,331.3475
299,3546.54,2869.0,23.62,23.30,329.7899
300,3550.55,2869.0,23.76,23.22,331.4990
301,3538.71,2869.0,23.34,23.27,330.4424
302,3529.12,2869.0,23.01,23.24,329.4040
303,3531.48,2869.0,23.09,23.36,331.7576
304,3525.05,2869.0,22.87,23.21,331.6061
305,3525.51,2869.0,22.88,23.04,327.2323
306,3506.84,2869.0,22.23,22.82,331.5556
307,3503.92,2869.0,22.13,22.64,332.2202
308,3497.59,2869.0,21.91,22.40,328.4566
309,3493.15,2869.0,21.75,22.18,328.4121
310,3498.57,2869.0,21.94,21.99,327.2444
311,3512.46,2869.0,22.43,22.03,327.0929
312,3541.24,2869.0,23.43,22.29,328.7212
313,3544.19,2869.0,23.53,22.62,329.1414
314,3551.22,2869.0,23.78,23.02,328.5253
315,3536.90,2869.0,23.28,23.29,329.1798
316,3520.63,2869.0,22.71,23.35,326.1980
317,3528.19,2869.0,22.98,23.26,325.2606
318,3560.13,2869.0,24.09,23.37,327.8606
319,3543.59,2869.0,23.51,23.31,327.2162
320,3533.95,2869.0,23.18,23.29,327.9414
321,3516.69,2869.0,22.58,23.27,331.9697
322,3498.42,2869.0,21.94,23.06,330.1657
323,3501.99,2869.0,22.06,22.65,329.2303
324,3527.71,2869.0,22.96,22.54,328.5778
325,3518.51,2869.0,22.64,22.44,332.1818
326,3525.92,2869.0,22.90,22.50,329.6949
327,3512.17,2869.0,22.42,22.60,329.2545
328,3531.27,2869.0,23.08,22.80,329.8586
329,3521.93,2869.0,22.76,22.76,330.5434
330,3519.94,2869.0,22.69,22.77,330.4364
331,3537.00,2869.0,23.28,22.85,329.5778
332,3545.24,2869.0,23.57,23.08,331.9273
333,3535.40,2869.0,23.23,23.11,332.3960
334,3543.22,2869.0,23.50,23.25,330.6970
335,3555.77,2869.0,23.94,23.50,333.2828
336,3549.00,2869.0,23.70,23.59,334.0364
337,3526.83,2869.0,22.93,23.46,334.1455
338,3526.14,2869.0,22.90,23.39,333.5596
339,3525.43,2869.0,22.88,23.27,333.0101
340,3525.67,2869.0,22.89,23.06,333.7596
341,3506.98,2869.0,22.24,22.77,332.6303
342,3509.48,2869.0,22.32,22.65,330.2465
343,3521.35,2869.0,22.74,22.61,329.9394
344,3512.23,2869.0,22.42,22.52,330.5414
345,3531.31,2869.0,23.09,22.56,333.0727
346,3532.78,2869.0,23.14,22.74,332.3596
347,3514.99,2869.0,22.52,22.78,332.5152
348,3511.49,2869.0,22.39,22.71,333.0081
349,3510.24,2869.0,22.35,22.70,332.6303
350,3515.73,2869.0,22.54,22.59,326.9535
351,3542.62,2869.0,23.48,22.66,331.8323
352,3537.90,2869.0,23.31,22.82,332.8303
353,3529.91,2869.0,23.04,22.94,334.2465
354,3535.41,2869.0,23.23,23.12,332.7010
355,3519.87,2869.0,22.69,23.15,330.2364
356,3526.58,2869.0,22.92,23.04,331.0889
357,3502.78,2869.0,22.09,22.79,333.2545
358,3504.33,2869.0,22.14,22.61,332.7758
359,3508.63,2869.0,22.29,22.43,333.7394
360,3514.06,2869.0,22.48,22.39,333.5717
361,3517.38,2869.0,22.60,22.32,335.0949
362,3514.46,2869.0,22.50,22.40,335.2020
363,3493.97,2869.0,21.78,22.33,336.5010
364,3507.75,2869.0,22.26,22.33,337.0586
365,3506.51,2869.0,22.22,22.27,333.2000
366,3505.03,2869.0,22.17,22.19,332.6364
367,3483.22,2869.0,21.41,21.97,332.7071
368,3510.92,2869.0,22.37,22.09,329.7253
369,3521.56,2869.0,22.75,22.18,328.8848
370,3550.44,2869.0,23.75,22.49,332.5475
371,3476.02,2869.0,21.16,22.29,337.5717
372,3464.87,2869.0,20.77,22.16,335.7091
373,3498.74,2869.0,21.95,22.07,333.5051
374,3501.62,2869.0,22.05,21.94,332.7737
375,3504.56,2869.0,22.15,21.62,334.6687
376,3486.52,2869.0,21.52,21.69,336.9051
377,3506.19,2869.0,22.21,21.98,335.4970
378,3516.49,2869.0,22.57,22.10,333.9232
379,3516.12,2869.0,22.56,22.20,331.1495
380,3508.74,2869.0,22.30,22.23,328.7596
381,3518.61,2869.0,22.64,22.45,330.0424
382,3521.96,2869.0,22.76,22.56,330.9333
383,3519.12,2869.0,22.66,22.58,333.0202
384,3497.37,2869.0,21.90,22.45,336.0465
385,3497.91,2869.0,21.92,22.38,336.4343
386,3487.15,2869.0,21.55,22.16,334.2889
387,3484.50,2869.0,21.45,21.90,337.9111
388,3484.19,2869.0,21.44,21.65,339.9192
389,3497.10,2869.0,21.89,21.65,336.6505
390,3490.46,2869.0,21.66,21.60,335.2606
391,3498.11,2869.0,21.93,21.68,338.1455
392,3491.40,2869.0,21.69,21.72,338.0889
393,3490.53,2869.0,21.66,21.77,338.2990
394,3477.92,2869.0,21.22,21.63,334.5131
395,3478.63,2869.0,21.25,21.55,334.2121
396,3486.34,2869.0,21.52,21.47,334.9475
397,3531.97,2869.0,23.11,21.75,335.1475
398,3536.84,2869.0,23.28,22.08,334.9919
399,3502.45,2869.0,22.08,22.25,335.9535
400,3495.29,2869.0,21.83,22.36,332.9515
401,3516.11,2869.0,22.56,22.57,332.9939
402,3516.88,2869.0,22.58,22.46,332.8465
403,3535.30,2869.0,23.22,22.45,331.1980
404,3534.74,2869.0,23.20,22.68,335.1798
405,3515.04,2869.0,22.52,22.82,335.9636
406,3493.06,2869.0,21.75,22.66,334.0444
407,3487.69,2869.0,21.56,22.45,338.3778
408,3492.58,2869.0,21.74,22.15,339.0505
409,3502.07,2869.0,22.07,21.93,338.2485
410,3492.52,2869.0,21.73,21.77,337.7636
411,3489.91,2869.0,21.64,21.75,337.3010
412,3477.52,2869.0,21.21,21.68,338.9697
413,3491.82,2869.0,21.71,21.67,338.5758
414,3475.49,2869.0,21.14,21.49,339.9475
415,3462.63,2869.0,20.69,21.28,340.8525
416,3473.11,2869.0,21.06,21.16,338.3091
417,3494.08,2869.0,21.79,21.28,334.3515
418,3500.25,2869.0,22.00,21.34,333.8182
419,3511.78,2869.0,22.40,21.59,336.7010
420,3489.09,2869.0,21.61,21.77,337.0727
421,3487.91,2869.0,21.57,21.88,335.9192
422,3509.69,2869.0,22.33,21.98,334.6626
423,3508.17,2869.0,22.28,22.04,336.0202
424,3501.92,2869.0,22.06,21.97,338.6525
425,3488.55,2869.0,21.59,21.97,338.3737
426,3482.54,2869.0,21.39,21.93,339.6667
427,3489.77,2869.0,21.64,21.79,338.2000
428,3483.43,2869.0,21.42,21.62,339.4848
429,3475.34,2869.0,21.13,21.43,340.5495
430,3477.31,2869.0,21.20,21.36,340.2121
431,3487.06,2869.0,21.54,21.39,339.5354
432,3513.92,2869.0,22.48,21.55,336.4646
433,3521.06,2869.0,22.73,21.82,336.6465
434,3505.43,2869.0,22.18,22.03,341.1576
435,3494.90,2869.0,21.82,22.15,340.7495
436,3482.12,2869.0,21.37,22.12,338.0727
437,3461.63,2869.0,20.66,21.75,338.8747
438,3468.03,2869.0,20.88,21.38,338.1859
439,3487.42,2869.0,21.56,21.26,336.6162
440,3491.02,2869.0,21.68,21.23,333.6606
441,3481.33,2869.0,21.34,21.22,334.0889
442,3475.09,2869.0,21.13,21.32,338.4889
443,3456.25,2869.0,20.47,21.23,339.1556
444,3451.88,2869.0,20.32,20.99,340.1758
445,3461.59,2869.0,20.65,20.78,343.2505
446,3478.08,2869.0,21.23,20.76,342.8101
447,3476.68,2869.0,21.18,20.77,341.9677
448,3456.75,2869.0,20.49,20.77,344.7838
449,3441.00,2869.0,19.94,20.70,343.9798
450,3457.38,2869.0,20.51,20.67,342.5758
451,3466.09,2869.0,20.81,20.58,341.0929
452,3470.66,2869.0,20.97,20.54,344.0970
453,3463.04,2869.0,20.71,20.59,342.0465
454,3473.44,2869.0,21.07,20.81,341.8768
455,3493.87,2869.0,21.78,21.07,341.6566
456,3483.17,2869.0,21.41,21.19,343.3697
457,3486.88,2869.0,21.54,21.30,344.0687
458,3456.24,2869.0,20.47,21.25,346.0909
459,3432.85,2869.0,19.65,20.97,342.4586
460,3445.21,2869.0,20.08,20.63,342.8364
461,3446.90,2869.0,20.14,20.38,345.1737
462,3438.52,2869.0,19.85,20.04,348.9010
463,3469.41,2869.0,20.93,20.13,345.3919
464,3473.51,2869.0,21.07,20.42,344.1697
465,3483.53,2869.0,21.42,20.68,344.7495
466,3435.07,2869.0,19.73,20.60,344.6566
467,3424.93,2869.0,19.38,20.51,346.3838
468,3410.56,2869.0,18.88,20.09,348.8909
469,3425.46,2869.0,19.40,19.76,346.5192
