iteration,makespan,bks,optimality gap,rolling_avg,reward_mean
1,0.00,5181.0,N/A,N/A,nan
2,0.00,5181.0,N/A,N/A,nan
3,0.00,5181.0,N/A,N/A,nan
4,6616.47,5181.0,27.71,27.71,630.3106
5,6616.47,5181.0,27.71,27.71,630.3106
6,6616.47,5181.0,27.71,27.71,630.3106
7,6736.10,5181.0,30.02,28.28,605.4222
8,6736.10,5181.0,30.02,28.63,605.4222
9,6736.10,5181.0,30.02,29.09,605.4222
10,6852.49,5181.0,32.26,30.00,582.0808
11,6852.49,5181.0,32.26,30.91,582.0808
12,6852.49,5181.0,32.26,31.36,582.0808
13,6829.19,5181.0,31.81,31.72,591.7172
14,6829.19,5181.0,31.81,32.08,591.7172
15,6829.19,5181.0,31.81,31.99,591.7172
16,6796.32,5181.0,31.18,31.78,592.7253
17,6792.35,5181.0,31.10,31.54,592.6202
18,6792.35,5181.0,31.10,31.40,592.6202
19,6791.26,5181.0,31.08,31.25,593.9131
20,6798.41,5181.0,31.22,31.14,600.1535
21,6798.41,5181.0,31.22,31.14,600.1535
22,6798.41,5181.0,31.22,31.17,600.1535
23,6800.68,5181.0,31.26,31.20,598.1253
24,6800.68,5181.0,31.26,31.24,598.1253
25,6800.68,5181.0,31.26,31.24,598.1253
26,6671.27,5181.0,28.76,30.75,622.7131
27,6671.27,5181.0,28.76,30.26,622.7131
28,6671.27,5181.0,28.76,29.76,622.7131
29,6609.50,5181.0,27.57,29.03,634.7273
30,6609.50,5181.0,27.57,28.29,634.7273
31,6609.50,5181.0,27.57,28.05,634.7273
32,6542.02,5181.0,26.27,27.55,651.3798
33,6542.02,5181.0,26.27,27.05,651.3798
34,6542.02,5181.0,26.27,26.79,651.3798
35,6476.99,5181.0,25.01,26.28,661.9475
36,6476.99,5181.0,25.01,25.77,661.9475
37,6476.99,5181.0,25.01,25.52,661.9475
38,6464.72,5181.0,24.78,25.22,658.4263
39,6466.27,5181.0,24.81,24.93,658.7677
40,6466.27,5181.0,24.81,24.88,658.7677
41,6515.68,5181.0,25.76,25.03,657.9212
42,6524.07,5181.0,25.92,25.22,659.1273
43,6524.07,5181.0,25.92,25.44,659.1273
44,6549.11,5181.0,26.41,25.76,655.6485
45,6549.70,5181.0,26.42,26.09,651.6202
46,6549.70,5181.0,26.42,26.22,651.6202
47,6524.33,5181.0,25.93,26.22,658.3939
48,6475.42,5181.0,24.98,26.03,673.3778
49,6475.42,5181.0,24.98,25.75,673.3778
50,6453.07,5181.0,24.55,25.37,676.8465
51,6444.15,5181.0,24.38,24.97,673.4505
52,6444.15,5181.0,24.38,24.66,673.4505
