iteration,makespan,bks,optimality gap,rolling_avg,reward_mean
40,3443.39,2756.0,24.94,25.50,233.2338
41,3446.56,2756.0,25.06,25.32,231.4035
42,3422.74,2756.0,24.19,24.81,234.0293
43,3415.23,2756.0,23.92,24.77,235.6672
44,3417.79,2756.0,24.01,24.42,236.8429
45,3387.57,2756.0,22.92,24.02,238.6414
46,3384.65,2756.0,22.81,23.57,238.5232
47,3384.03,2756.0,22.79,23.29,239.4051
48,3392.04,2756.0,23.08,23.12,237.8308
49,3401.07,2756.0,23.41,23.00,237.7293
50,3378.70,2756.0,22.59,22.94,240.4051
51,3361.21,2756.0,21.96,22.77,242.7763
52,3356.13,2756.0,21.78,22.56,241.9444
53,3341.83,2756.0,21.26,22.20,242.1005
54,3342.06,2756.0,21.26,21.77,243.5975
55,3336.89,2756.0,21.08,21.47,244.1808
56,3347.08,2756.0,21.45,21.36,243.8202
57,3338.78,2756.0,21.15,21.24,244.5005
58,3333.11,2756.0,20.94,21.18,245.8081
59,3352.01,2756.0,21.63,21.25,245.4793
60,3343.61,2756.0,21.32,21.30,247.4732
61,3328.59,2756.0,20.78,21.16,248.6899
62,3305.63,2756.0,19.94,20.92,248.0444
63,3295.37,2756.0,19.57,20.65,249.7581
64,3297.95,2756.0,19.66,20.26,249.2172
65,3317.09,2756.0,20.36,20.06,248.5096
66,3317.61,2756.0,20.38,19.98,248.4960
67,3320.99,2756.0,20.50,20.09,247.6566
68,3320.91,2756.0,20.50,20.28,246.3308
69,3318.45,2756.0,20.41,20.43,249.5141
70,3325.99,2756.0,20.68,20.49,250.2323
71,3352.23,2756.0,21.63,20.74,246.9626
72,3314.46,2756.0,20.26,20.70,248.4369
73,3321.30,2756.0,20.51,20.70,249.4611
74,3319.62,2756.0,20.45,20.71,248.6141
75,3336.75,2756.0,21.07,20.79,249.4263
76,3314.59,2756.0,20.27,20.51,248.8444
77,3318.23,2756.0,20.40,20.54,244.7460
78,3325.56,2756.0,20.67,20.57,246.0157
79,3330.29,2756.0,20.84,20.65,247.0096
80,3307.89,2756.0,20.03,20.44,248.9944
81,3309.68,2756.0,20.09,20.40,248.0399
82,3319.83,2756.0,20.46,20.42,247.9369
83,3315.38,2756.0,20.30,20.34,251.0066
84,3294.01,2756.0,19.52,20.08,251.6990
85,3301.98,2756.0,19.81,20.04,252.1384
86,3271.49,2756.0,18.70,19.76,253.7111
87,3272.82,2756.0,18.75,19.42,251.5975
88,3305.49,2756.0,19.94,19.35,250.9702
89,3307.65,2756.0,20.02,19.44,254.0126
90,3285.64,2756.0,19.22,19.33,254.2323
91,3269.89,2756.0,18.65,19.31,255.1990
92,3288.38,2756.0,19.32,19.43,253.5823
93,3283.86,2756.0,19.15,19.27,254.4641
94,3279.98,2756.0,19.01,19.07,255.8747
95,3259.50,2756.0,18.27,18.88,253.8884
96,3275.54,2756.0,18.85,18.92,252.6141
97,3293.64,2756.0,19.51,18.96,253.3247
98,3275.79,2756.0,18.86,18.90,255.8914
99,3269.05,2756.0,18.62,18.82,254.7384
100,3271.02,2756.0,18.69,18.90,255.1429
101,3252.82,2756.0,18.03,18.74,255.9717
102,3236.44,2756.0,17.43,18.32,258.9838
103,3221.92,2756.0,16.91,17.93,258.5944
104,3241.67,2756.0,17.62,17.73,258.4566
105,3242.27,2756.0,17.64,17.53,257.5247
106,3240.03,2756.0,17.56,17.43,258.5914
107,3244.58,2756.0,17.73,17.49,260.5460
108,3232.36,2756.0,17.28,17.57,259.4157
109,3231.24,2756.0,17.24,17.49,258.8399
110,3255.59,2756.0,18.13,17.59,258.2884
111,3279.70,2756.0,19.00,17.88,257.1535
112,3253.28,2756.0,18.04,17.94,258.9990
113,3251.74,2756.0,17.99,18.08,257.0323
114,3230.46,2756.0,17.22,18.08,258.6990
115,3225.52,2756.0,17.04,17.86,258.4247
116,3232.79,2756.0,17.30,17.52,260.2505
117,3249.76,2756.0,17.92,17.49,258.4611
118,3244.14,2756.0,17.71,17.44,260.8263
119,3261.27,2756.0,18.33,17.66,258.9626
120,3248.63,2756.0,17.87,17.83,261.3323
121,3212.56,2756.0,16.57,17.68,262.1551
122,3213.53,2756.0,16.60,17.42,260.3672
123,3211.23,2756.0,16.52,17.18,258.8081
124,3242.81,2756.0,17.66,17.04,258.9247
125,3267.71,2756.0,18.57,17.18,259.0308
126,3249.76,2756.0,17.92,17.45,259.5914
127,3224.53,2756.0,17.00,17.53,262.6278
128,3201.10,2756.0,16.15,17.46,259.7551
129,3216.04,2756.0,16.69,17.27,261.9399
130,3239.05,2756.0,17.53,17.06,261.2354
131,3236.18,2756.0,17.42,16.96,260.9323
132,3240.85,2756.0,17.59,17.08,260.9581
133,3226.38,2756.0,17.07,17.26,261.2399
134,3206.32,2756.0,16.34,17.19,261.1187
135,3214.50,2756.0,16.64,17.01,262.6854
136,3233.43,2756.0,17.32,16.99,262.0975
137,3220.24,2756.0,16.84,16.84,264.0051
138,3251.50,2756.0,17.98,17.02,261.6763
139,3247.78,2756.0,17.84,17.33,262.5929
140,3234.34,2756.0,17.36,17.47,262.7747
141,3200.45,2756.0,16.13,17.23,260.5672
142,3206.99,2756.0,16.36,17.13,262.3232
143,3207.08,2756.0,16.37,16.81,263.8263
144,3210.24,2756.0,16.48,16.54,262.7869
145,3218.04,2756.0,16.76,16.42,263.3914
146,3213.61,2756.0,16.60,16.52,265.9884
147,3200.36,2756.0,16.12,16.47,266.1126
148,3196.22,2756.0,15.97,16.39,265.3247
149,3199.89,2756.0,16.11,16.31,265.6369
150,3188.79,2756.0,15.70,16.10,265.3702
151,3187.11,2756.0,15.64,15.91,265.4626
152,3224.75,2756.0,17.01,16.09,263.9384
153,3220.90,2756.0,16.87,16.27,265.5429
154,3230.84,2756.0,17.23,16.49,265.9838
155,3236.58,2756.0,17.44,16.84,263.9626
156,3230.75,2756.0,17.23,17.15,264.4914
157,3186.03,2756.0,15.60,16.87,264.3657
158,3185.81,2756.0,15.60,16.62,265.2384
159,3199.47,2756.0,16.09,16.39,267.1914
160,3203.65,2756.0,16.24,16.15,265.3096
161,3196.09,2756.0,15.97,15.90,266.1096
162,3195.94,2756.0,15.96,15.97,267.1505
163,3184.66,2756.0,15.55,15.96,265.4399
164,3186.90,2756.0,15.63,15.87,264.9429
165,3207.44,2756.0,16.38,15.90,265.4081
166,3195.14,2756.0,15.93,15.89,267.1990
167,3173.04,2756.0,15.13,15.73,266.4247
168,3186.62,2756.0,15.62,15.74,267.4081
169,3184.48,2756.0,15.55,15.72,267.9884
170,3126.25,2756.0,13.43,15.13,268.8232
171,3162.49,2756.0,14.75,14.90,268.7505
