iteration,makespan,bks,optimality gap,rolling_avg,reward_mean
64,3403.13,2756.0,23.48,24.05,235.2172
65,3379.22,2756.0,22.61,23.64,237.4111
66,3383.77,2756.0,22.78,23.39,234.3672
67,3375.94,2756.0,22.49,23.04,235.7051
68,3339.67,2756.0,21.18,22.51,236.6899
69,3368.08,2756.0,22.21,22.25,236.0490
70,3430.18,2756.0,24.46,22.62,234.2581
71,3404.21,2756.0,23.52,22.77,237.2975
72,3388.84,2756.0,22.96,22.87,236.6778
73,3381.12,2756.0,22.68,23.17,235.3505
74,3397.46,2756.0,23.28,23.38,236.0429
75,3408.53,2756.0,23.68,23.22,236.1581
76,3408.83,2756.0,23.69,23.26,237.9960
77,3417.60,2756.0,24.01,23.47,235.7808
78,3398.91,2756.0,23.33,23.59,237.9657
79,3391.52,2756.0,23.06,23.55,239.0596
80,3386.47,2756.0,22.88,23.39,236.2626
81,3384.07,2756.0,22.79,23.21,236.3944
82,3394.06,2756.0,23.15,23.04,238.0838
83,3393.79,2756.0,23.14,23.00,236.3460
84,3381.14,2756.0,22.68,22.93,238.4369
85,3363.97,2756.0,22.06,22.77,239.4884
86,3335.55,2756.0,21.03,22.41,240.2005
87,3360.13,2756.0,21.92,22.17,242.1884
88,3385.95,2756.0,22.86,22.11,238.0672
89,3372.18,2756.0,22.36,22.04,236.3066
90,3358.22,2756.0,21.85,22.00,238.3611
91,3368.70,2756.0,22.23,22.24,237.9535
92,3395.80,2756.0,23.21,22.50,238.7005
93,3388.65,2756.0,22.96,22.52,240.9641
94,3362.11,2756.0,21.99,22.45,243.0641
95,3375.42,2756.0,22.48,22.57,241.8687
96,3380.11,2756.0,22.65,22.66,241.9551
97,3364.83,2756.0,22.09,22.43,241.6535
98,3341.91,2756.0,21.26,22.09,241.7672
99,3329.01,2756.0,20.79,21.85,244.9293
100,3333.66,2756.0,20.96,21.55,245.4354
101,3335.49,2756.0,21.03,21.23,244.1990
102,3373.29,2756.0,22.40,21.29,242.8929
103,3366.46,2756.0,22.15,21.47,243.9899
104,3344.87,2756.0,21.37,21.58,242.9551
105,3355.56,2756.0,21.75,21.74,243.1035
106,3368.02,2756.0,22.21,21.98,243.4005
107,3359.75,2756.0,21.91,21.88,243.8414
108,3338.40,2756.0,21.13,21.67,244.2278
109,3333.55,2756.0,20.96,21.59,247.2444
110,3333.48,2756.0,20.95,21.43,248.9551
111,3312.49,2756.0,20.19,21.03,248.3929
112,3309.01,2756.0,20.07,20.66,246.2414
113,3330.71,2756.0,20.85,20.60,244.4823
114,3308.54,2756.0,20.05,20.42,247.1687
115,3329.43,2756.0,20.81,20.39,247.2263
116,3331.75,2756.0,20.89,20.53,244.0687
117,3347.90,2756.0,21.48,20.82,247.0505
118,3314.32,2756.0,20.26,20.70,249.5263
119,3303.23,2756.0,19.86,20.66,249.2808
120,3306.25,2756.0,19.97,20.49,247.0641
121,3308.64,2756.0,20.05,20.32,246.8369
122,3307.07,2756.0,20.00,20.03,251.1626
123,3312.91,2756.0,20.21,20.02,246.5414
124,3349.92,2756.0,21.55,20.35,244.3990
125,3344.11,2756.0,21.34,20.63,244.8854
126,3345.66,2756.0,21.40,20.90,245.9793
127,3318.61,2756.0,20.41,20.98,247.9172
128,3332.22,2756.0,20.91,21.12,246.0823
129,3337.71,2756.0,21.11,21.03,246.2702
130,3332.23,2756.0,20.91,20.95,246.8687
131,3315.70,2756.0,20.31,20.73,246.5732
132,3327.21,2756.0,20.73,20.79,249.1596
133,3370.04,2756.0,22.28,21.07,245.7944
134,3332.73,2756.0,20.93,21.03,248.4899
135,3295.75,2756.0,19.58,20.77,247.7914
136,3323.58,2756.0,20.59,20.82,250.8581
137,3288.19,2756.0,19.31,20.54,252.9232
138,3272.31,2756.0,18.73,19.83,253.0081
139,3284.70,2756.0,19.18,19.48,251.7944
140,3302.73,2756.0,19.84,19.53,252.4051
141,3302.03,2756.0,19.81,19.38,251.0626
142,3318.50,2756.0,20.41,19.60,249.1384
143,3304.46,2756.0,19.90,19.83,250.7672
144,3275.70,2756.0,18.86,19.76,249.6020
145,3305.15,2756.0,19.93,19.78,249.5687
146,3315.41,2756.0,20.30,19.88,250.5172
147,3308.82,2756.0,20.06,19.81,251.6535
148,3265.36,2756.0,18.48,19.52,252.4838
149,3294.13,2756.0,19.53,19.66,250.1293
150,3262.25,2756.0,18.37,19.35,253.0899
151,3271.20,2756.0,18.69,19.03,252.4414
152,3316.34,2756.0,20.33,19.08,251.3641
153,3309.34,2756.0,20.08,19.40,251.7460
154,3289.05,2756.0,19.34,19.36,253.6429
155,3258.57,2756.0,18.24,19.34,253.6490
156,3275.63,2756.0,18.85,19.37,252.3141
157,3295.77,2756.0,19.59,19.22,250.7354
158,3314.46,2756.0,20.26,19.26,252.4354
159,3302.14,2756.0,19.82,19.35,250.6520
160,3296.13,2756.0,19.60,19.62,251.7384
161,3278.49,2756.0,18.96,19.64,253.8081
162,3283.92,2756.0,19.16,19.56,254.9263
163,3265.51,2756.0,18.49,19.20,256.1520
164,3271.10,2756.0,18.69,18.98,254.9687
165,3265.33,2756.0,18.48,18.75,254.3035
166,3262.90,2756.0,18.39,18.64,255.3202
167,3270.58,2756.0,18.67,18.54,256.7338
168,3272.57,2756.0,18.74,18.60,255.0111
169,3277.21,2756.0,18.91,18.64,256.3535
170,3255.33,2756.0,18.12,18.57,257.3793
171,3270.30,2756.0,18.66,18.62,255.8747
172,3281.76,2756.0,19.08,18.70,256.5960
173,3269.63,2756.0,18.64,18.68,256.3808
174,3247.23,2756.0,17.82,18.46,258.9596
175,3220.27,2756.0,16.85,18.21,259.0778
176,3251.88,2756.0,17.99,18.08,255.3702
177,3256.94,2756.0,18.18,17.90,257.4899
178,3231.51,2756.0,17.25,17.62,255.8944
179,3258.63,2756.0,18.24,17.70,257.6384
180,3243.83,2756.0,17.70,17.87,258.3641
181,3257.16,2756.0,18.18,17.91,258.5960
182,3265.89,2756.0,18.50,17.98,256.6505
183,3272.13,2756.0,18.73,18.27,257.9232
184,3250.60,2756.0,17.95,18.21,259.5005
185,3249.85,2756.0,17.92,18.26,257.8051
186,3261.15,2756.0,18.33,18.28,258.6217
187,3245.57,2756.0,17.76,18.14,259.7096
188,3256.79,2756.0,18.17,18.03,257.1278
189,3279.60,2756.0,19.00,18.24,257.0596
190,3270.11,2756.0,18.65,18.38,259.2551
191,3246.05,2756.0,17.78,18.27,259.5323
192,3257.60,2756.0,18.20,18.36,258.6657
193,3261.92,2756.0,18.36,18.40,257.7626
194,3245.01,2756.0,17.74,18.15,258.0929
195,3235.97,2756.0,17.42,17.90,257.2172
196,3258.80,2756.0,18.24,17.99,257.0308
197,3246.80,2756.0,17.81,17.91,257.5808
198,3234.09,2756.0,17.35,17.71,256.1869
199,3258.64,2756.0,18.24,17.81,257.7354
200,3263.87,2756.0,18.43,18.01,259.3475
201,3241.74,2756.0,17.62,17.89,258.7444
202,3252.00,2756.0,18.00,17.93,259.8899
203,3250.90,2756.0,17.96,18.05,258.5672
204,3252.97,2756.0,18.03,18.01,258.2551
205,3262.38,2756.0,18.37,18.00,257.3672
206,3254.65,2756.0,18.09,18.09,258.3384
207,3268.49,2756.0,18.60,18.21,255.9884
208,3227.03,2756.0,17.09,18.04,257.7838
209,3228.75,2756.0,17.15,17.86,259.1687
210,3244.98,2756.0,17.74,17.74,257.7081
211,3256.69,2756.0,18.17,17.75,259.7263
212,3272.37,2756.0,18.74,17.78,259.9293
213,3254.86,2756.0,18.10,17.98,258.7626
214,3243.15,2756.0,17.68,18.08,260.1929
215,3237.41,2756.0,17.47,18.03,262.5626
216,3229.91,2756.0,17.20,17.84,262.8581
217,3236.77,2756.0,17.44,17.58,260.7490
218,3236.15,2756.0,17.42,17.44,259.3081
219,3224.22,2756.0,16.99,17.30,262.2990
220,3221.10,2756.0,16.88,17.19,261.6126
221,3209.40,2756.0,16.45,17.04,263.0051
222,3205.84,2756.0,16.32,16.81,261.8975
223,3212.09,2756.0,16.55,16.64,262.5202
224,3225.75,2756.0,17.04,16.65,263.5005
225,3200.90,2756.0,16.14,16.50,266.7747
226,3204.05,2756.0,16.26,16.46,264.1444
227,3209.83,2756.0,16.47,16.49,263.4823
228,3205.33,2756.0,16.30,16.44,264.2354
229,3200.20,2756.0,16.12,16.26,265.2929
230,3195.10,2756.0,15.93,16.22,265.6384
231,3168.10,2756.0,14.95,15.95,263.1566
232,3193.73,2756.0,15.88,15.84,263.2929
233,3205.88,2756.0,16.32,15.84,264.0429
234,3197.33,2756.0,16.01,15.82,265.1066
235,3195.20,2756.0,15.94,15.82,266.2384
236,3225.48,2756.0,17.03,16.24,262.9035
237,3229.97,2756.0,17.20,16.50,264.0732
238,3220.08,2756.0,16.84,16.60,263.2657
239,3225.27,2756.0,17.03,16.81,264.2081
240,3221.03,2756.0,16.87,16.99,266.1111
241,3199.08,2756.0,16.08,16.80,264.5747
242,3181.43,2756.0,15.44,16.45,265.5641
243,3178.41,2756.0,15.33,16.15,266.3202
244,3202.47,2756.0,16.20,15.98,265.2475
245,3221.03,2756.0,16.87,15.98,266.7990
246,3224.31,2756.0,16.99,16.17,263.6141
247,3206.13,2756.0,16.33,16.35,264.3035
248,3183.06,2756.0,15.50,16.38,265.7005
249,3176.74,2756.0,15.27,16.19,265.2641
250,3207.03,2756.0,16.37,16.09,265.4763
251,3206.85,2756.0,16.36,15.96,267.3793
252,3194.48,2756.0,15.91,15.88,265.9763
253,3194.10,2756.0,15.90,15.96,265.5323
254,3192.43,2756.0,15.84,16.07,260.9232
255,3187.91,2756.0,15.67,15.93,264.6293
256,3220.66,2756.0,16.86,16.03,264.7551
257,3189.32,2756.0,15.72,16.00,265.1581
258,3176.98,2756.0,15.28,15.87,266.4566
259,3192.67,2756.0,15.84,15.87,267.0778
260,3188.15,2756.0,15.68,15.88,268.0520
261,3204.61,2756.0,16.28,15.76,267.6808
262,3217.25,2756.0,16.74,15.96,266.2308
263,3211.00,2756.0,16.51,16.21,265.5793
264,3197.16,2756.0,16.01,16.24,266.7854
265,3196.17,2756.0,15.97,16.30,266.1535
266,3183.98,2756.0,15.53,16.15,268.0823
267,3188.99,2756.0,15.71,15.95,270.1944
268,3182.79,2756.0,15.49,15.74,267.4505
269,3165.14,2756.0,14.85,15.51,269.1323
270,3167.48,2756.0,14.93,15.30,268.8944
271,3163.54,2756.0,14.79,15.15,268.9566
272,3172.65,2756.0,15.12,15.03,271.1763
273,3160.55,2756.0,14.68,14.87,271.0960
