iteration,makespan,bks,optimality gap,rolling_avg,reward_mean
228,3176.04,2756.0,15.24,15.59,267.6611
229,3171.68,2756.0,15.08,15.51,265.6793
230,3177.61,2756.0,15.30,15.33,265.7232
231,3202.11,2756.0,16.19,15.45,266.9081
232,3192.13,2756.0,15.82,15.53,267.7869
233,3186.57,2756.0,15.62,15.60,268.1914
234,3205.12,2756.0,16.30,15.85,265.8793
235,3204.04,2756.0,16.26,16.04,265.8157
236,3174.07,2756.0,15.17,15.83,267.4232
237,3176.87,2756.0,15.27,15.72,267.1626
238,3180.34,2756.0,15.40,15.68,268.3157
239,3188.03,2756.0,15.68,15.55,266.6975
240,3182.24,2756.0,15.47,15.40,267.8596
241,3186.47,2756.0,15.62,15.49,268.0263
242,3193.16,2756.0,15.86,15.60,266.9308
243,3179.79,2756.0,15.38,15.60,268.6566
244,3185.36,2756.0,15.58,15.58,268.9126
245,3192.12,2756.0,15.82,15.65,267.5505
246,3181.05,2756.0,15.42,15.61,270.6626
247,3179.86,2756.0,15.38,15.52,270.9520
248,3174.97,2756.0,15.20,15.48,269.9232
249,3178.47,2756.0,15.33,15.43,268.1399
250,3182.63,2756.0,15.48,15.36,270.4838
251,3153.71,2756.0,14.43,15.16,268.6429
252,3156.26,2756.0,14.52,14.99,268.2369
