iteration,makespan,bks,optimality gap,rolling_avg,reward_mean
1,2894.19,1937.0,49.42,49.42,24.9470
2,2891.05,1937.0,49.25,49.34,32.4525
3,2866.58,1937.0,47.99,48.89,41.6081
4,2852.10,1937.0,47.24,48.48,43.3111
5,2872.99,1937.0,48.32,48.45,42.8202
6,2851.60,1937.0,47.22,48.01,37.0263
7,2830.61,1937.0,46.13,47.38,41.0404
8,2829.51,1937.0,46.08,47.00,44.8909
9,2833.10,1937.0,46.26,46.80,47.2747
10,2785.51,1937.0,43.81,45.90,55.0707
11,2760.91,1937.0,42.54,44.96,55.1790
12,2765.23,1937.0,42.76,44.29,56.5253
13,2774.78,1937.0,43.25,43.72,56.9859
14,2737.49,1937.0,41.33,42.74,59.7980
15,2748.00,1937.0,41.87,42.35,64.9152
16,2699.96,1937.0,39.39,41.72,68.6182
17,2716.50,1937.0,40.24,41.22,70.5374
18,2726.14,1937.0,40.74,40.71,68.4404
19,2705.46,1937.0,39.67,40.38,73.2404
20,2678.40,1937.0,38.28,39.66,75.6196
21,2711.17,1937.0,39.97,39.78,74.3266
22,2704.12,1937.0,39.60,39.65,77.3333
23,2687.65,1937.0,38.75,39.25,75.8646
24,2690.38,1937.0,38.89,39.10,74.7212
25,2689.05,1937.0,38.83,39.21,79.1333
26,2690.22,1937.0,38.89,38.99,81.7071
27,2678.84,1937.0,38.30,38.73,83.3778
28,2640.12,1937.0,36.30,38.24,83.6606
29,2638.49,1937.0,36.22,37.70,87.0306
30,2612.11,1937.0,34.85,36.91,85.2707
31,2642.89,1937.0,36.44,36.42,81.3152
32,2640.48,1937.0,36.32,36.03,83.4929
33,2637.25,1937.0,36.15,36.00,81.3111
34,2631.49,1937.0,35.85,35.92,84.6020
35,2639.77,1937.0,36.28,36.21,84.8182
36,2645.83,1937.0,36.59,36.24,84.2707
37,2623.62,1937.0,35.45,36.07,89.8773
38,2622.34,1937.0,35.38,35.91,89.9225
39,2619.25,1937.0,35.22,35.79,85.4283
40,2630.14,1937.0,35.78,35.69,87.2586
41,2603.62,1937.0,34.42,35.25,92.2343
42,2587.38,1937.0,33.58,34.88,92.3313
43,2600.47,1937.0,34.25,34.65,90.2303
44,2622.97,1937.0,35.41,34.69,90.9131
45,2631.41,1937.0,35.85,34.70,89.9939
46,2589.71,1937.0,33.70,34.56,92.7016
47,2615.55,1937.0,35.03,34.85,96.0444
48,2583.96,1937.0,33.40,34.68,94.4990
49,2580.11,1937.0,33.20,34.24,92.1495
50,2609.01,1937.0,34.69,34.00,89.7010
51,2618.36,1937.0,35.18,34.30,92.8121
52,2604.22,1937.0,34.45,34.18,96.2343
53,2587.46,1937.0,33.58,34.22,97.1434
54,2555.75,1937.0,31.94,33.97,99.2387
55,2547.39,1937.0,31.51,33.33,101.2808
56,2571.90,1937.0,32.78,32.85,97.6545
57,2576.72,1937.0,33.03,32.57,99.4808
58,2564.76,1937.0,32.41,32.33,101.5758
59,2576.43,1937.0,33.01,32.55,102.5758
60,2546.16,1937.0,31.45,32.53,103.7111
61,2536.34,1937.0,30.94,32.17,100.6384
62,2595.22,1937.0,33.98,32.36,103.6041
63,2544.95,1937.0,31.39,32.15,106.6687
64,2528.79,1937.0,30.55,31.66,108.7273
65,2542.84,1937.0,31.28,31.63,107.6465
66,2532.21,1937.0,30.73,31.59,103.4061
67,2538.61,1937.0,31.06,31.00,107.8970
68,2529.96,1937.0,30.61,30.85,108.5414
69,2518.24,1937.0,30.01,30.74,109.4877
70,2496.89,1937.0,28.90,30.26,110.7683
71,2515.82,1937.0,29.88,30.09,106.5818
72,2523.60,1937.0,30.28,29.94,109.2040
73,2529.18,1937.0,30.57,29.93,109.0364
74,2516.46,1937.0,29.92,29.91,109.9919
75,2502.13,1937.0,29.18,29.97,111.7960
76,2523.86,1937.0,30.30,30.05,110.3313
77,2533.71,1937.0,30.81,30.15,109.6681
78,2511.91,1937.0,29.68,29.97,111.1225
79,2462.48,1937.0,27.13,29.42,113.3838
80,2499.02,1937.0,29.01,29.39,114.3677
81,2492.95,1937.0,28.70,29.07,109.9010
82,2500.31,1937.0,29.08,28.72,108.3596
83,2523.03,1937.0,30.25,28.84,112.9192
84,2504.73,1937.0,29.31,29.27,118.2747
85,2496.95,1937.0,28.91,29.25,115.4435
86,2476.84,1937.0,27.87,29.08,116.5729
87,2491.99,1937.0,28.65,29.00,114.7960
88,2509.13,1937.0,29.54,28.86,114.1172
89,2488.36,1937.0,28.46,28.69,116.7899
90,2460.99,1937.0,27.05,28.32,117.3838
91,2471.14,1937.0,27.58,28.26,117.7131
92,2464.05,1937.0,27.21,27.97,118.2661
93,2470.77,1937.0,27.56,27.57,116.0935
94,2461.97,1937.0,27.10,27.30,117.6606
95,2470.83,1937.0,27.56,27.40,115.8949
96,2466.12,1937.0,27.32,27.35,117.4444
97,2466.64,1937.0,27.34,27.38,120.9313
98,2464.62,1937.0,27.24,27.31,119.4747
99,2451.15,1937.0,26.54,27.20,123.8141
100,2454.67,1937.0,26.73,27.03,119.8458
101,2477.30,1937.0,27.89,27.15,121.6182
102,2449.07,1937.0,26.44,26.97,121.6788
103,2431.86,1937.0,25.55,26.63,120.2404
104,2451.81,1937.0,26.58,26.64,122.0667
105,2449.51,1937.0,26.46,26.58,123.4141
106,2438.72,1937.0,25.90,26.18,123.0929
107,2468.45,1937.0,27.44,26.38,123.0219
108,2438.63,1937.0,25.90,26.45,124.3575
109,2448.21,1937.0,26.39,26.42,121.8808
110,2479.26,1937.0,27.99,26.72,124.1091
111,2465.08,1937.0,27.26,27.00,122.2000
112,2438.87,1937.0,25.91,26.69,126.9414
113,2407.80,1937.0,24.31,26.37,127.9980
114,2416.91,1937.0,24.78,26.05,126.3253
115,2450.65,1937.0,26.52,25.75,126.2776
116,2426.26,1937.0,25.26,25.35,127.8039
117,2409.07,1937.0,24.37,25.05,128.2545
118,2398.23,1937.0,23.81,24.95,129.4364
119,2414.79,1937.0,24.67,24.93,130.8121
120,2400.86,1937.0,23.95,24.41,130.2747
121,2394.20,1937.0,23.60,24.08,132.8889
122,2401.60,1937.0,23.99,24.00,131.7244
123,2400.07,1937.0,23.91,24.02,131.5354
124,2411.28,1937.0,24.49,23.99,130.3576
125,2394.10,1937.0,23.60,23.92,131.6869
126,2401.29,1937.0,23.97,23.99,128.4626
127,2408.93,1937.0,24.36,24.06,131.3091
128,2403.95,1937.0,24.11,24.10,131.7859
129,2412.88,1937.0,24.57,24.12,131.8234
130,2423.68,1937.0,25.13,24.43,130.8814
131,2420.18,1937.0,24.94,24.62,132.2606
132,2396.36,1937.0,23.72,24.49,132.3636
133,2392.80,1937.0,23.53,24.38,134.1717
134,2395.45,1937.0,23.67,24.20,135.1960
