iteration,makespan,bks,optimality gap,rolling_avg,reward_mean
325,2339.10,1937.0,20.76,20.21,142.8869
326,2313.66,1937.0,19.45,20.09,150.5677
327,2295.26,1937.0,18.50,19.79,148.5091
328,2294.21,1937.0,18.44,19.57,151.4222
329,2302.84,1937.0,18.89,19.21,151.2768
330,2336.88,1937.0,20.64,19.18,146.8242
331,2341.04,1937.0,20.86,19.47,143.8283
332,2357.76,1937.0,21.72,20.11,150.4061
333,2330.18,1937.0,20.30,20.48,149.3616
334,2326.81,1937.0,20.12,20.73,147.4727
335,2330.86,1937.0,20.33,20.67,142.3944
336,2339.32,1937.0,20.77,20.65,145.0949
337,2342.53,1937.0,20.94,20.49,142.6586
338,2330.44,1937.0,20.31,20.50,145.5616
339,2343.30,1937.0,20.98,20.67,146.3960
340,2313.09,1937.0,19.42,20.48,144.7657
341,2358.09,1937.0,21.74,20.68,146.1192
342,2344.47,1937.0,21.04,20.70,144.1414
343,2323.78,1937.0,19.97,20.63,150.7273
344,2341.95,1937.0,20.91,20.61,147.5273
345,2346.95,1937.0,21.16,20.96,150.8687
346,2342.64,1937.0,20.94,20.80,147.3374
347,2354.66,1937.0,21.56,20.91,142.6081
348,2339.23,1937.0,20.77,21.07,149.4242
349,2325.36,1937.0,20.05,20.90,144.2444
350,2337.36,1937.0,20.67,20.80,149.2101
351,2352.96,1937.0,21.47,20.90,149.2485
352,2304.06,1937.0,18.95,20.38,153.7030
353,2300.29,1937.0,18.76,19.98,148.7434
354,2302.78,1937.0,18.88,19.75,148.7758
355,2329.96,1937.0,20.29,19.67,149.4505
356,2337.00,1937.0,20.65,19.51,145.8061
357,2322.79,1937.0,19.92,19.70,148.6485
358,2332.86,1937.0,20.44,20.04,141.2202
359,2370.85,1937.0,22.40,20.74,148.7535
360,2354.17,1937.0,21.54,20.99,144.7394
361,2370.55,1937.0,22.38,21.33,143.9192
362,2383.80,1937.0,23.07,21.96,142.5192
