iteration,makespan,bks,optimality gap
188,6134.17,Dynamic,0.00
189,6134.17,Dynamic,0.00
190,6098.13,Dynamic,0.00
191,6099.47,Dynamic,0.00
192,6099.47,Dynamic,0.00
193,6092.11,Dynamic,0.00
194,6092.11,Dynamic,0.00
195,6089.18,Dynamic,0.00
196,6089.68,Dynamic,0.00
197,6089.68,Dynamic,0.00
198,6086.91,Dynamic,0.00
199,6128.23,Dynamic,0.00
200,6128.23,Dynamic,0.00
