iteration,makespan,bks,optimality gap,rolling_avg,reward_mean
50,3893.81,2869.0,35.72,34.46,252.0323
51,3888.47,2869.0,35.53,34.89,260.6848
52,3871.05,2869.0,34.93,35.18,262.9677
53,3864.96,2869.0,34.71,35.16,264.6970
54,3866.63,2869.0,34.77,35.13,267.5717
55,3867.29,2869.0,34.80,34.95,268.8626
56,3851.75,2869.0,34.25,34.69,272.0788
57,3828.56,2869.0,33.45,34.40,272.4646
58,3830.61,2869.0,33.52,34.16,273.5535
59,3800.68,2869.0,32.47,33.70,272.0485
60,3780.58,2869.0,31.77,33.09,274.2505
61,3767.91,2869.0,31.33,32.51,274.6141
62,3778.71,2869.0,31.71,32.16,275.5818
63,3809.83,2869.0,32.79,32.02,272.1798
64,3810.94,2869.0,32.83,32.09,274.6061
65,3789.84,2869.0,32.10,32.15,277.0747
66,3837.72,2869.0,33.77,32.64,270.4707
67,3846.27,2869.0,34.06,33.11,271.4747
68,3844.78,2869.0,34.01,33.35,278.0162
69,3830.19,2869.0,33.50,33.49,275.9859
70,3832.33,2869.0,33.58,33.78,274.7495
71,3817.36,2869.0,33.06,33.64,277.8202
72,3787.14,2869.0,32.00,33.23,277.0869
73,3778.55,2869.0,31.70,32.77,278.3010
74,3776.98,2869.0,31.65,32.40,278.5434
75,3794.66,2869.0,32.26,32.13,275.9313
76,3805.02,2869.0,32.63,32.05,277.1131
77,3795.87,2869.0,32.31,32.11,277.9596
78,3774.96,2869.0,31.58,32.08,276.2949
79,3780.82,2869.0,31.78,32.11,274.9313
80,3783.70,2869.0,31.88,32.03,272.0020
81,3798.58,2869.0,32.40,31.99,274.6949
82,3816.65,2869.0,33.03,32.13,275.0768
83,3810.48,2869.0,32.82,32.38,274.8444
84,3806.23,2869.0,32.67,32.56,276.3313
85,3775.13,2869.0,31.58,32.50,278.8808
86,3764.11,2869.0,31.20,32.26,279.9475
87,3761.32,2869.0,31.10,31.87,281.8929
88,3761.77,2869.0,31.12,31.53,278.1576
89,3760.57,2869.0,31.08,31.22,276.8586
90,3805.94,2869.0,32.66,31.43,278.4121
91,3771.71,2869.0,31.46,31.48,279.6404
92,3775.18,2869.0,31.59,31.58,280.2747
93,3795.79,2869.0,32.30,31.82,276.0283
94,3794.54,2869.0,32.26,32.05,278.2727
95,3787.45,2869.0,32.01,31.93,280.1212
96,3767.55,2869.0,31.32,31.90,281.5253
97,3786.14,2869.0,31.97,31.97,280.7091
98,3788.45,2869.0,32.05,31.92,281.7152
99,3802.69,2869.0,32.54,31.98,282.6444
100,3797.88,2869.0,32.38,32.05,278.3778
101,3800.09,2869.0,32.45,32.28,278.2343
102,3789.56,2869.0,32.09,32.30,277.4283
103,3767.67,2869.0,31.32,32.16,281.7051
104,3778.09,2869.0,31.69,31.99,281.5253
105,3776.91,2869.0,31.65,31.84,279.3192
106,3772.42,2869.0,31.49,31.65,282.7374
107,3765.90,2869.0,31.26,31.48,283.6727
108,3760.28,2869.0,31.07,31.43,282.3919
109,3797.81,2869.0,32.37,31.57,281.0606
110,3804.41,2869.0,32.60,31.76,280.5960
111,3797.42,2869.0,32.36,31.93,284.5677
112,3768.03,2869.0,31.34,31.95,285.7576
113,3786.56,2869.0,31.98,32.13,281.8909
114,3809.84,2869.0,32.79,32.22,281.3212
115,3776.27,2869.0,31.62,32.02,278.4687
116,3777.29,2869.0,31.66,31.88,278.6869
117,3778.98,2869.0,31.72,31.95,285.8465
118,3768.64,2869.0,31.36,31.83,282.4263
119,3778.72,2869.0,31.71,31.61,280.9515
120,3765.15,2869.0,31.24,31.54,284.0667
121,3710.36,2869.0,29.33,31.07,284.3232
122,3724.17,2869.0,29.81,30.69,284.8141
123,3727.83,2869.0,29.93,30.40,286.6162
124,3702.77,2869.0,29.06,29.87,290.1475
125,3703.04,2869.0,29.07,29.44,291.1677
126,3701.39,2869.0,29.01,29.38,293.6485
127,3694.05,2869.0,28.76,29.17,296.6303
128,3691.76,2869.0,28.68,28.92,293.4364
129,3691.73,2869.0,28.68,28.84,292.2384
130,3723.04,2869.0,29.77,28.98,290.1495
131,3731.47,2869.0,30.06,29.19,290.1859
132,3737.36,2869.0,30.27,29.49,293.0525
133,3719.91,2869.0,29.66,29.69,292.4162
134,3723.52,2869.0,29.78,29.91,289.7596
135,3730.82,2869.0,30.04,29.96,292.7212
136,3717.06,2869.0,29.56,29.86,296.3576
137,3717.17,2869.0,29.56,29.72,296.5657
138,3715.77,2869.0,29.51,29.69,296.0990
139,3683.82,2869.0,28.40,29.42,300.5030
140,3663.26,2869.0,27.68,28.94,298.0707
141,3659.11,2869.0,27.54,28.54,297.3313
142,3716.48,2869.0,29.54,28.54,295.5899
143,3723.04,2869.0,29.77,28.59,293.8525
144,3725.40,2869.0,29.85,28.88,294.4586
145,3695.97,2869.0,28.82,29.10,296.0949
146,3699.72,2869.0,28.96,29.39,298.8727
147,3685.13,2869.0,28.45,29.17,299.2162
148,3653.82,2869.0,27.36,28.69,297.5596
149,3666.69,2869.0,27.80,28.28,295.4424
150,3662.55,2869.0,27.66,28.04,294.8485
151,3653.07,2869.0,27.33,27.72,294.0081
152,3692.62,2869.0,28.71,27.77,293.9818
153,3702.93,2869.0,29.07,28.11,293.3172
154,3726.21,2869.0,29.88,28.53,295.7475
155,3708.73,2869.0,29.27,28.85,293.6303
156,3704.16,2869.0,29.11,29.21,295.5576
157,3730.38,2869.0,30.02,29.47,290.1758
158,3726.09,2869.0,29.87,29.63,295.0869
159,3724.28,2869.0,29.81,29.62,295.4162
160,3673.37,2869.0,28.04,29.37,299.0485
161,3650.05,2869.0,27.22,28.99,301.9111
162,3655.52,2869.0,27.41,28.47,301.4929
163,3642.27,2869.0,26.95,27.89,297.1616
164,3696.91,2869.0,28.86,27.70,296.8081
165,3683.99,2869.0,28.41,27.77,295.2162
166,3676.32,2869.0,28.14,27.95,294.8586
167,3671.05,2869.0,27.96,28.06,300.5475
168,3671.86,2869.0,27.98,28.27,299.5778
169,3677.31,2869.0,28.17,28.13,299.1798
170,3667.70,2869.0,27.84,28.02,301.9051
171,3672.40,2869.0,28.00,27.99,303.0000
172,3637.41,2869.0,26.78,27.76,303.8384
173,3618.77,2869.0,26.13,27.39,307.6566
174,3642.63,2869.0,26.97,27.14,308.0626
175,3615.66,2869.0,26.03,26.78,307.3980
176,3660.62,2869.0,27.59,26.70,303.8808
177,3673.83,2869.0,28.05,26.95,303.5960
178,3654.36,2869.0,27.37,27.20,307.2343
179,3687.05,2869.0,28.51,27.51,302.8848
180,3670.63,2869.0,27.94,27.89,301.7030
181,3671.36,2869.0,27.97,27.97,302.1495
182,3660.17,2869.0,27.58,27.87,304.2485
183,3679.95,2869.0,28.27,28.05,300.8263
184,3678.89,2869.0,28.23,28.00,300.5596
185,3665.52,2869.0,27.76,27.96,306.7798
186,3641.84,2869.0,26.94,27.75,306.9758
187,3624.78,2869.0,26.34,27.51,306.4545
188,3602.33,2869.0,25.56,26.97,308.5535
189,3627.08,2869.0,26.42,26.61,308.6566
190,3636.26,2869.0,26.74,26.40,305.5455
191,3702.52,2869.0,29.05,26.82,300.0707
192,3664.21,2869.0,27.72,27.10,297.2121
193,3654.26,2869.0,27.37,27.46,297.2242
194,3641.40,2869.0,26.92,27.56,299.0121
195,3659.67,2869.0,27.56,27.72,301.5455
196,3667.64,2869.0,27.84,27.48,300.2667
197,3662.17,2869.0,27.65,27.47,302.2081
198,3657.01,2869.0,27.47,27.49,303.4869
199,3667.91,2869.0,27.85,27.67,303.2404
200,3664.23,2869.0,27.72,27.70,307.4566
201,3651.89,2869.0,27.29,27.59,304.8364
202,3661.06,2869.0,27.61,27.59,303.4909
203,3664.27,2869.0,27.72,27.64,299.4768
204,3624.96,2869.0,26.35,27.34,304.1616
205,3624.95,2869.0,26.35,27.06,307.0788
206,3623.42,2869.0,26.30,26.86,306.7596
207,3652.56,2869.0,27.31,26.80,306.6263
208,3639.42,2869.0,26.85,26.63,308.2545
209,3646.74,2869.0,27.11,26.78,306.9697
210,3605.01,2869.0,25.65,26.64,314.9394
211,3605.22,2869.0,25.66,26.52,313.1838
212,3618.30,2869.0,26.12,26.28,310.3313
213,3615.94,2869.0,26.03,26.12,311.0485
214,3616.80,2869.0,26.06,25.91,310.3071
215,3617.17,2869.0,26.08,25.99,310.7515
216,3629.17,2869.0,26.50,26.16,307.9434
217,3623.20,2869.0,26.29,26.19,309.5131
218,3628.16,2869.0,26.46,26.28,309.0525
219,3625.25,2869.0,26.36,26.34,312.8606
220,3596.05,2869.0,25.34,26.19,314.3919
221,3587.92,2869.0,25.06,25.90,314.9778
222,3596.69,2869.0,25.36,25.72,314.0141
223,3573.44,2869.0,24.55,25.34,318.8061
224,3576.18,2869.0,24.65,24.99,318.0970
225,3568.82,2869.0,24.39,24.80,316.7697
226,3577.80,2869.0,24.71,24.73,321.3657
227,3587.38,2869.0,25.04,24.67,320.9051
228,3571.83,2869.0,24.50,24.66,320.2949
229,3561.70,2869.0,24.14,24.56,321.4020
230,3566.12,2869.0,24.30,24.54,321.8566
231,3547.39,2869.0,23.65,24.32,323.8768
232,3564.94,2869.0,24.26,24.17,323.5455
233,3578.84,2869.0,24.74,24.22,320.2061
234,3572.53,2869.0,24.52,24.29,320.1455
235,3558.02,2869.0,24.02,24.24,321.5051
236,3545.16,2869.0,23.57,24.22,319.6141
237,3558.02,2869.0,24.02,24.17,317.8889
238,3615.43,2869.0,26.02,24.43,317.5495
239,3586.46,2869.0,25.01,24.52,320.0485
240,3584.90,2869.0,24.95,24.71,318.9030
241,3554.24,2869.0,23.88,24.78,319.6242
242,3566.95,2869.0,24.33,24.84,315.6667
243,3570.26,2869.0,24.44,24.52,315.5152
244,3604.81,2869.0,25.65,24.65,318.6687
245,3608.97,2869.0,25.79,24.82,319.1253
246,3605.66,2869.0,25.68,25.18,318.5313
247,3597.87,2869.0,25.41,25.39,318.9475
248,3597.16,2869.0,25.38,25.58,321.0848
249,3591.64,2869.0,25.19,25.49,321.3434
250,3581.99,2869.0,24.85,25.30,318.5232
251,3579.44,2869.0,24.76,25.12,316.3515
252,3572.21,2869.0,24.51,24.94,317.6687
253,3578.71,2869.0,24.74,24.81,314.4020
254,3573.06,2869.0,24.54,24.68,315.8202
255,3578.88,2869.0,24.74,24.66,317.2566
256,3594.17,2869.0,25.28,24.76,319.5111
257,3603.43,2869.0,25.60,24.98,320.2000
258,3602.73,2869.0,25.57,25.15,316.6222
259,3562.44,2869.0,24.17,25.07,320.6949
260,3539.70,2869.0,23.38,24.80,320.9879
261,3547.26,2869.0,23.64,24.47,318.3374
262,3563.16,2869.0,24.20,24.19,319.6869
263,3595.60,2869.0,25.33,24.14,319.8182
264,3593.78,2869.0,25.26,24.36,316.7576
265,3575.66,2869.0,24.63,24.61,316.5051
266,3587.33,2869.0,25.04,24.89,317.1677
267,3628.19,2869.0,26.46,25.34,316.2747
268,3629.96,2869.0,26.52,25.58,315.9293
269,3596.92,2869.0,25.37,25.61,321.0364
270,3552.59,2869.0,23.83,25.44,322.8182
271,3553.05,2869.0,23.84,25.21,322.6404
272,3533.95,2869.0,23.18,24.55,323.3576
273,3585.86,2869.0,24.99,24.24,315.4283
274,3581.80,2869.0,24.84,24.14,315.8828
275,3568.70,2869.0,24.39,24.25,322.3273
276,3541.47,2869.0,23.44,24.17,323.2303
277,3541.91,2869.0,23.45,24.22,323.6566
278,3560.98,2869.0,24.12,24.05,323.9091
279,3583.96,2869.0,24.92,24.06,322.1273
280,3575.69,2869.0,24.63,24.11,319.4929
281,3584.83,2869.0,24.95,24.42,318.3212
282,3571.11,2869.0,24.47,24.62,322.3111
283,3558.84,2869.0,24.04,24.60,325.0485
284,3570.42,2869.0,24.45,24.51,325.6263
285,3573.06,2869.0,24.54,24.49,319.2384
286,3592.70,2869.0,25.22,24.55,315.2081
287,3589.93,2869.0,25.13,24.68,316.5859
288,3587.27,2869.0,25.04,24.88,318.0727
289,3573.51,2869.0,24.56,24.90,320.5131
290,3559.79,2869.0,24.08,24.80,321.3980
291,3557.03,2869.0,23.98,24.56,320.7980
292,3585.16,2869.0,24.96,24.52,318.0000
293,3572.14,2869.0,24.51,24.42,319.2768
294,3562.20,2869.0,24.16,24.34,318.5313
295,3570.85,2869.0,24.46,24.42,323.3434
296,3557.40,2869.0,23.99,24.42,324.6444
297,3556.22,2869.0,23.95,24.22,322.5394
298,3567.40,2869.0,24.34,24.18,321.2242
299,3567.97,2869.0,24.36,24.22,320.0646
300,3591.03,2869.0,25.17,24.36,320.5030
301,3577.02,2869.0,24.68,24.50,323.9434
302,3562.23,2869.0,24.16,24.54,323.4222
303,3560.28,2869.0,24.09,24.49,323.0141
304,3563.23,2869.0,24.20,24.46,320.7313
305,3570.77,2869.0,24.46,24.32,322.1414
306,3572.62,2869.0,24.52,24.29,322.4626
307,3574.25,2869.0,24.58,24.37,321.5737
308,3593.86,2869.0,25.27,24.61,320.8808
309,3611.05,2869.0,25.86,24.94,319.4020
310,3609.53,2869.0,25.81,25.21,322.7030
311,3567.64,2869.0,24.35,25.17,323.4929
312,3560.45,2869.0,24.10,25.08,322.6525
313,3578.14,2869.0,24.72,24.97,321.3677
314,3577.02,2869.0,24.68,24.73,323.0061
315,3569.71,2869.0,24.42,24.45,322.8263
316,3551.80,2869.0,23.80,24.34,318.5879
317,3545.84,2869.0,23.59,24.24,320.4465
318,3537.22,2869.0,23.29,23.96,322.7556
319,3561.80,2869.0,24.15,23.85,322.8202
320,3556.39,2869.0,23.96,23.76,320.4646
321,3528.05,2869.0,22.97,23.59,320.7535
322,3521.27,2869.0,22.74,23.42,323.1131
323,3539.10,2869.0,23.36,23.43,322.9737
324,3532.63,2869.0,23.13,23.23,323.8283
325,3555.12,2869.0,23.91,23.22,325.1657
326,3567.42,2869.0,24.34,23.50,318.4263
327,3567.57,2869.0,24.35,23.82,318.1313
328,3587.27,2869.0,25.04,24.15,316.7030
329,3603.11,2869.0,25.59,24.65,319.6485
330,3579.52,2869.0,24.77,24.82,318.7778
331,3576.12,2869.0,24.65,24.88,315.6364
332,3585.03,2869.0,24.96,25.00,318.5293
333,3588.78,2869.0,25.09,25.01,317.1152
334,3589.82,2869.0,25.12,24.92,319.0020
335,3569.20,2869.0,24.41,24.84,323.7717
336,3564.67,2869.0,24.25,24.76,322.5859
337,3554.47,2869.0,23.89,24.55,321.6465
338,3548.36,2869.0,23.68,24.27,320.5071
339,3573.09,2869.0,24.54,24.15,320.0242
340,3575.00,2869.0,24.61,24.19,318.7455
341,3593.95,2869.0,25.27,24.40,322.0889
342,3592.10,2869.0,25.20,24.66,322.7131
343,3603.89,2869.0,25.61,25.05,321.3394
344,3591.39,2869.0,25.18,25.17,322.5172
345,3554.68,2869.0,23.90,25.03,325.8566
346,3546.62,2869.0,23.62,24.70,326.0364
347,3570.11,2869.0,24.44,24.55,325.2848
348,3551.48,2869.0,23.79,24.18,328.4465
349,3557.66,2869.0,24.00,23.95,327.9495
350,3530.68,2869.0,23.06,23.78,326.0020
351,3528.69,2869.0,22.99,23.66,326.7434
352,3548.31,2869.0,23.68,23.51,324.9616
353,3573.15,2869.0,24.54,23.66,327.2626
354,3559.79,2869.0,24.08,23.67,329.1899
355,3531.18,2869.0,23.08,23.67,329.9535
356,3519.29,2869.0,22.67,23.61,330.2848
357,3515.62,2869.0,22.54,23.38,327.4182
358,3510.36,2869.0,22.35,22.94,330.2747
359,3532.81,2869.0,23.14,22.76,328.7313
360,3552.27,2869.0,23.82,22.90,326.8848
361,3562.76,2869.0,24.18,23.21,327.8040
362,3544.30,2869.0,23.54,23.41,327.9434
363,3544.31,2869.0,23.54,23.64,328.3232
364,3541.33,2869.0,23.43,23.70,328.5960
365,3538.02,2869.0,23.32,23.60,328.9717
366,3535.85,2869.0,23.24,23.41,327.5556
367,3518.73,2869.0,22.65,23.24,333.3192
368,3511.29,2869.0,22.39,23.01,333.3919
369,3513.89,2869.0,22.48,22.81,331.7717
370,3525.22,2869.0,22.87,22.73,331.7535
371,3529.04,2869.0,23.01,22.68,331.9495
372,3518.38,2869.0,22.63,22.68,333.2465
373,3505.73,2869.0,22.19,22.64,334.2707
374,3508.68,2869.0,22.30,22.60,333.9657
375,3499.59,2869.0,21.98,22.42,332.4061
376,3497.82,2869.0,21.92,22.20,334.8101
377,3488.78,2869.0,21.60,22.00,333.8283
378,3501.77,2869.0,22.06,21.97,331.8485
379,3544.43,2869.0,23.54,22.22,327.0949
380,3559.11,2869.0,24.05,22.63,328.4323
381,3554.97,2869.0,23.91,23.03,331.2283
382,3570.84,2869.0,24.46,23.60,332.6384
383,3503.57,2869.0,22.12,23.62,333.2182
384,3497.29,2869.0,21.90,23.29,332.9394
385,3486.94,2869.0,21.54,22.79,334.9111
386,3483.24,2869.0,21.41,22.29,334.2788
387,3492.61,2869.0,21.74,21.74,334.0687
388,3505.57,2869.0,22.19,21.75,335.2343
389,3507.81,2869.0,22.27,21.83,336.8343
390,3509.82,2869.0,22.34,21.99,337.4081
391,3477.36,2869.0,21.20,21.95,335.3616
392,3486.35,2869.0,21.52,21.90,335.0061
393,3498.00,2869.0,21.92,21.85,334.4101
394,3493.27,2869.0,21.76,21.75,335.2404
395,3475.35,2869.0,21.13,21.51,337.6768
396,3465.60,2869.0,20.79,21.43,336.1859
397,3470.52,2869.0,20.97,21.32,336.5980
398,3481.03,2869.0,21.33,21.20,338.0263
399,3483.02,2869.0,21.40,21.13,337.2263
400,3480.34,2869.0,21.31,21.16,338.7273
401,3483.55,2869.0,21.42,21.29,338.8949
402,3505.52,2869.0,22.19,21.53,338.4424
403,3500.22,2869.0,22.00,21.66,338.6545
404,3488.57,2869.0,21.60,21.70,336.7737
405,3480.37,2869.0,21.31,21.70,338.2000
406,3493.61,2869.0,21.77,21.77,338.6222
407,3504.42,2869.0,22.15,21.77,339.4364
408,3530.43,2869.0,23.05,21.98,339.7717
409,3515.36,2869.0,22.53,22.16,339.0727
410,3500.53,2869.0,22.01,22.30,339.6768
411,3491.11,2869.0,21.68,22.29,338.2909
412,3477.90,2869.0,21.22,22.10,341.9414
413,3473.71,2869.0,21.08,21.71,344.4020
414,3457.78,2869.0,20.52,21.30,342.6485
415,3460.17,2869.0,20.61,21.02,342.5859
416,3450.67,2869.0,20.27,20.74,343.5394
417,3431.42,2869.0,19.60,20.42,345.1091
418,3447.53,2869.0,20.16,20.23,343.7697
419,3447.82,2869.0,20.17,20.16,341.9879
420,3448.79,2869.0,20.21,20.09,344.1960
421,3459.64,2869.0,20.59,20.15,341.9556
422,3477.23,2869.0,21.20,20.47,343.7010
423,3470.43,2869.0,20.96,20.63,345.9293
424,3422.07,2869.0,19.28,20.45,346.0222
425,3449.55,2869.0,20.24,20.45,342.8646
426,3463.64,2869.0,20.73,20.48,340.3818
427,3474.17,2869.0,21.09,20.46,344.6202
428,3469.77,2869.0,20.94,20.45,343.6606
429,3472.19,2869.0,21.02,20.80,343.7313
430,3493.48,2869.0,21.77,21.11,343.3495
431,3472.42,2869.0,21.03,21.17,344.2667
432,3463.34,2869.0,20.72,21.10,343.0707
433,3465.57,2869.0,20.79,21.07,342.9899
434,3469.19,2869.0,20.92,21.05,341.3636
435,3472.75,2869.0,21.04,20.90,342.9333
436,3468.32,2869.0,20.89,20.87,343.6424
437,3452.07,2869.0,20.32,20.79,345.3919
438,3446.17,2869.0,20.12,20.66,347.1374
439,3442.52,2869.0,19.99,20.47,345.8141
440,3447.11,2869.0,20.15,20.29,343.9111
441,3448.15,2869.0,20.19,20.15,345.8263
442,3463.60,2869.0,20.72,20.23,345.2303
443,3477.91,2869.0,21.22,20.46,344.6606
444,3448.93,2869.0,20.21,20.50,344.2242
445,3452.17,2869.0,20.33,20.54,343.4869
446,3439.90,2869.0,19.90,20.48,345.5677
447,3448.67,2869.0,20.20,20.37,348.5394
448,3460.62,2869.0,20.62,20.25,344.0909
449,3472.25,2869.0,21.03,20.42,341.9576
450,3487.13,2869.0,21.55,20.66,342.2465
451,3504.03,2869.0,22.13,21.11,340.0364
452,3489.90,2869.0,21.64,21.39,341.4949
453,3459.46,2869.0,20.58,21.39,344.3879
454,3447.57,2869.0,20.17,21.21,344.2465
455,3454.59,2869.0,20.41,20.99,342.9051
456,3486.18,2869.0,21.51,20.86,340.0121
457,3494.99,2869.0,21.82,20.90,342.6848
458,3501.93,2869.0,22.06,21.19,341.0384
459,3474.39,2869.0,21.10,21.38,345.5697
460,3450.70,2869.0,20.28,21.35,343.0283
461,3451.53,2869.0,20.30,21.11,345.6343
462,3460.65,2869.0,20.62,20.87,344.2404
463,3467.89,2869.0,20.87,20.64,342.6444
464,3481.91,2869.0,21.36,20.69,343.5293
465,3461.12,2869.0,20.64,20.76,344.4020
466,3461.64,2869.0,20.66,20.83,345.1273
467,3474.86,2869.0,21.12,20.93,347.1899
468,3455.66,2869.0,20.45,20.84,346.5071
469,3442.21,2869.0,19.98,20.57,345.3030
470,3439.84,2869.0,19.90,20.42,343.4727
471,3449.14,2869.0,20.22,20.33,343.9374
472,3470.48,2869.0,20.96,20.30,343.2970
473,3475.69,2869.0,21.15,20.44,341.6424
474,3493.37,2869.0,21.76,20.80,341.0121
475,3468.93,2869.0,20.91,21.00,340.5778
476,3464.86,2869.0,20.77,21.11,345.9273
477,3438.37,2869.0,19.85,20.89,348.7596
478,3433.58,2869.0,19.68,20.59,348.1859
479,3436.32,2869.0,19.77,20.20,347.3030
480,3437.23,2869.0,19.81,19.97,350.7636
481,3434.57,2869.0,19.71,19.76,350.1091
482,3427.44,2869.0,19.46,19.69,346.5374
483,3430.47,2869.0,19.57,19.67,348.0707
484,3419.15,2869.0,19.18,19.55,348.3030
485,3452.66,2869.0,20.34,19.65,343.8545
486,3441.31,2869.0,19.95,19.70,347.2364
487,3425.45,2869.0,19.40,19.69,348.5273
488,3435.02,2869.0,19.73,19.72,348.5879
489,3455.75,2869.0,20.45,19.97,345.1232
490,3469.89,2869.0,20.94,20.09,344.3697
491,3469.51,2869.0,20.93,20.29,344.9535
492,3463.70,2869.0,20.73,20.56,342.3152
493,3456.41,2869.0,20.47,20.71,343.0990
494,3448.69,2869.0,20.21,20.66,344.0141
495,3431.83,2869.0,19.62,20.39,342.6283
496,3462.43,2869.0,20.68,20.34,344.3495
497,3471.76,2869.0,21.01,20.40,341.7818
498,3468.97,2869.0,20.91,20.49,344.0283
499,3475.84,2869.0,21.15,20.68,339.1556
500,3482.94,2869.0,21.40,21.03,337.9960
