iteration,makespan,bks,optimality gap,rolling_avg,reward_mean
103,2698.63,1937.0,39.32,39.24,73.5091
104,2681.64,1937.0,38.44,38.87,71.9374
105,2711.78,1937.0,40.00,39.20,69.3273
106,2703.83,1937.0,39.59,39.25,71.3697
107,2690.20,1937.0,38.88,39.25,68.5798
108,2677.91,1937.0,38.25,39.03,74.6667
109,2665.96,1937.0,37.63,38.87,74.4384
110,2679.05,1937.0,38.31,38.53,71.3657
111,2694.57,1937.0,39.11,38.44,70.8182
112,2674.01,1937.0,38.05,38.27,70.4525
113,2678.41,1937.0,38.28,38.28,67.1717
114,2699.70,1937.0,39.38,38.62,73.6808
115,2680.76,1937.0,38.40,38.64,69.5131
116,2713.05,1937.0,40.06,38.83,70.0606
117,2691.56,1937.0,38.96,39.01,69.2747
118,2698.72,1937.0,39.32,39.22,75.1556
119,2685.44,1937.0,38.64,39.08,74.1030
120,2700.73,1937.0,39.43,39.28,73.6667
121,2652.52,1937.0,36.94,38.66,77.0626
122,2656.06,1937.0,37.12,38.29,78.2909
123,2649.07,1937.0,36.76,37.78,78.8263
124,2643.03,1937.0,36.45,37.34,80.4586
125,2677.03,1937.0,38.20,37.10,76.6606
126,2643.99,1937.0,36.50,37.01,79.4990
127,2688.70,1937.0,38.81,37.34,73.4000
128,2663.28,1937.0,37.50,37.49,75.0485
129,2677.28,1937.0,38.22,37.84,79.0303
130,2667.11,1937.0,37.69,37.74,80.5172
131,2651.17,1937.0,36.87,37.82,79.2343
132,2668.24,1937.0,37.75,37.61,83.5717
133,2642.62,1937.0,36.43,37.39,83.9273
134,2647.91,1937.0,36.70,37.09,79.3879
135,2645.32,1937.0,36.57,36.86,80.7111
136,2683.78,1937.0,38.55,37.20,79.3596
137,2664.66,1937.0,37.57,37.16,79.8646
138,2655.85,1937.0,37.11,37.30,76.4222
139,2657.85,1937.0,37.21,37.40,80.5475
140,2657.46,1937.0,37.19,37.53,79.5394
141,2662.06,1937.0,37.43,37.30,76.4808
142,2681.18,1937.0,38.42,37.47,78.4990
143,2664.56,1937.0,37.56,37.56,80.8303
144,2649.72,1937.0,36.80,37.48,82.0808
145,2619.16,1937.0,35.22,37.08,83.1980
146,2632.62,1937.0,35.91,36.78,82.6727
147,2647.00,1937.0,36.65,36.43,84.5717
148,2651.27,1937.0,36.88,36.29,81.8020
149,2659.13,1937.0,37.28,36.39,84.3475
150,2655.38,1937.0,37.09,36.76,81.4606
151,2649.52,1937.0,36.78,36.94,86.9212
152,2625.80,1937.0,35.56,36.72,84.7838
153,2618.05,1937.0,35.16,36.37,86.9374
154,2612.10,1937.0,34.85,35.89,84.5394
155,2614.47,1937.0,34.98,35.47,84.1293
156,2626.32,1937.0,35.59,35.23,90.3778
