iteration,makespan,bks,optimality gap
189,3823.31,Dynamic,33.26
190,3805.16,Dynamic,32.63
191,3845.67,Dynamic,34.04
192,3836.88,Dynamic,33.74
193,3791.96,Dynamic,32.17
194,3784.88,Dynamic,31.92
195,3797.25,Dynamic,32.35
196,3786.08,Dynamic,31.97
197,3770.80,Dynamic,31.43
198,3752.03,Dynamic,30.78
199,3740.46,Dynamic,30.37
200,3777.92,Dynamic,31.68
201,3740.38,Dynamic,30.37
202,3714.15,Dynamic,29.46
203,3747.54,Dynamic,30.62
204,3758.50,Dynamic,31.00
205,3750.65,Dynamic,30.73
206,3746.83,Dynamic,30.60
207,3730.25,Dynamic,30.02
208,3747.84,Dynamic,30.63
209,3774.79,Dynamic,31.57
210,3783.17,Dynamic,31.86
211,3780.11,Dynamic,31.76
212,3763.29,Dynamic,31.17
213,3764.59,Dynamic,31.22
214,3748.50,Dynamic,30.66
215,3797.67,Dynamic,32.37
216,3769.52,Dynamic,31.39
217,3759.87,Dynamic,31.05
218,3785.35,Dynamic,31.94
219,3734.17,Dynamic,30.16
220,3720.38,Dynamic,29.67
221,3795.26,Dynamic,32.29
222,3780.83,Dynamic,31.78
223,3796.92,Dynamic,32.34
224,3750.28,Dynamic,30.72
225,3742.43,Dynamic,30.44
226,3730.72,Dynamic,30.04
227,3736.56,Dynamic,30.24
228,3772.50,Dynamic,31.49
229,3752.42,Dynamic,30.79
230,3743.34,Dynamic,30.48
231,3780.88,Dynamic,31.78
232,3750.80,Dynamic,30.74
233,3732.00,Dynamic,30.08
234,3696.12,Dynamic,28.83
235,3690.08,Dynamic,28.62
236,3698.12,Dynamic,28.90
237,3690.62,Dynamic,28.64
238,3736.62,Dynamic,30.24
239,3735.34,Dynamic,30.20
240,3695.00,Dynamic,28.79
241,3723.35,Dynamic,29.78
242,3719.32,Dynamic,29.64
243,3717.62,Dynamic,29.58
244,3744.76,Dynamic,30.52
245,3705.65,Dynamic,29.16
246,3712.64,Dynamic,29.41
247,3710.48,Dynamic,29.33
248,3755.68,Dynamic,30.91
249,3679.62,Dynamic,28.25
250,3664.74,Dynamic,27.74
251,3696.45,Dynamic,28.84
252,3698.04,Dynamic,28.90
253,3717.09,Dynamic,29.56
254,3694.90,Dynamic,28.79
255,3712.80,Dynamic,29.41
256,3698.25,Dynamic,28.90
257,3673.03,Dynamic,28.02
258,3674.27,Dynamic,28.07
259,3659.42,Dynamic,27.55
260,3671.97,Dynamic,27.99
261,3694.88,Dynamic,28.79
262,3663.75,Dynamic,27.70
263,3682.31,Dynamic,28.35
264,3656.65,Dynamic,27.45
265,3686.25,Dynamic,28.49
266,3688.45,Dynamic,28.56
267,3664.68,Dynamic,27.73
268,3619.68,Dynamic,26.17
269,3681.00,Dynamic,28.30
270,3672.13,Dynamic,27.99
271,3625.46,Dynamic,26.37
272,3648.31,Dynamic,27.16
273,3670.72,Dynamic,27.94
274,3629.58,Dynamic,26.51
275,3639.80,Dynamic,26.87
276,3633.58,Dynamic,26.65
277,3666.58,Dynamic,27.80
278,3656.07,Dynamic,27.43
279,3647.63,Dynamic,27.14
280,3663.27,Dynamic,27.68
281,3611.93,Dynamic,25.90
282,3657.50,Dynamic,27.48
283,3616.09,Dynamic,26.04
284,3653.21,Dynamic,27.33
285,3687.12,Dynamic,28.52
286,3615.33,Dynamic,26.01
287,3618.17,Dynamic,26.11
288,3623.68,Dynamic,26.30
289,3627.96,Dynamic,26.45
290,3669.72,Dynamic,27.91
291,3641.79,Dynamic,26.94
292,3620.64,Dynamic,26.20
293,3655.34,Dynamic,27.41
294,3616.96,Dynamic,26.07
295,3587.96,Dynamic,25.06
296,3630.17,Dynamic,26.53
297,3640.79,Dynamic,26.90
298,3629.00,Dynamic,26.49
299,3599.62,Dynamic,25.47
300,3644.25,Dynamic,27.02
301,3675.23,Dynamic,28.10
302,3643.71,Dynamic,27.00
303,3618.88,Dynamic,26.14
304,3612.36,Dynamic,25.91
305,3622.79,Dynamic,26.27
306,3629.15,Dynamic,26.50
307,3637.08,Dynamic,26.77
308,3605.82,Dynamic,25.68
309,3601.96,Dynamic,25.55
310,3608.84,Dynamic,25.79
311,3609.69,Dynamic,25.82
312,3630.56,Dynamic,26.54
313,3623.96,Dynamic,26.31
314,3606.72,Dynamic,25.71
315,3619.36,Dynamic,26.15
316,3628.30,Dynamic,26.47
317,3629.76,Dynamic,26.52
318,3621.50,Dynamic,26.23
319,3639.52,Dynamic,26.86
320,3577.72,Dynamic,24.70
321,3570.44,Dynamic,24.45
322,3596.91,Dynamic,25.37
323,3588.55,Dynamic,25.08
324,3585.69,Dynamic,24.98
325,3615.30,Dynamic,26.01
326,3630.28,Dynamic,26.53
327,3610.36,Dynamic,25.84
328,3587.09,Dynamic,25.03
329,3566.72,Dynamic,24.32
330,3594.56,Dynamic,25.29
331,3551.43,Dynamic,23.79
332,3590.83,Dynamic,25.16
333,3638.58,Dynamic,26.82
334,3595.36,Dynamic,25.32
335,3578.31,Dynamic,24.72
336,3592.09,Dynamic,25.20
337,3655.58,Dynamic,27.42
338,3583.28,Dynamic,24.90
339,3585.64,Dynamic,24.98
340,3603.84,Dynamic,25.61
341,3585.14,Dynamic,24.96
342,3557.84,Dynamic,24.01
343,3594.12,Dynamic,25.27
344,3556.37,Dynamic,23.96
345,3584.50,Dynamic,24.94
346,3595.33,Dynamic,25.32
347,3604.80,Dynamic,25.65
348,3608.25,Dynamic,25.77
349,3613.04,Dynamic,25.93
350,3539.59,Dynamic,23.37
351,3574.09,Dynamic,24.58
352,3571.07,Dynamic,24.47
353,3600.10,Dynamic,25.48
354,3602.52,Dynamic,25.57
355,3582.57,Dynamic,24.87
356,3537.62,Dynamic,23.31
357,3546.15,Dynamic,23.60
358,3582.59,Dynamic,24.87
359,3587.07,Dynamic,25.03
360,3618.22,Dynamic,26.11
361,3578.27,Dynamic,24.72
362,3583.14,Dynamic,24.89
363,3613.60,Dynamic,25.95
364,3633.77,Dynamic,26.66
365,3598.93,Dynamic,25.44
366,3606.69,Dynamic,25.71
367,3587.08,Dynamic,25.03
368,3613.96,Dynamic,25.97
369,3536.36,Dynamic,23.26
370,3521.85,Dynamic,22.76
371,3587.35,Dynamic,25.04
372,3567.68,Dynamic,24.35
373,3578.59,Dynamic,24.73
374,3565.58,Dynamic,24.28
375,3586.92,Dynamic,25.02
376,3555.26,Dynamic,23.92
377,3587.19,Dynamic,25.03
378,3547.33,Dynamic,23.64
379,3603.31,Dynamic,25.59
380,3601.67,Dynamic,25.54
381,3581.92,Dynamic,24.85
382,3552.23,Dynamic,23.81
383,3573.41,Dynamic,24.55
384,3562.22,Dynamic,24.16
385,3582.92,Dynamic,24.88
386,3544.81,Dynamic,23.56
387,3521.35,Dynamic,22.74
388,3558.81,Dynamic,24.04
389,3617.70,Dynamic,26.10
390,3602.13,Dynamic,25.55
391,3567.36,Dynamic,24.34
392,3601.11,Dynamic,25.52
393,3556.09,Dynamic,23.95
394,3553.48,Dynamic,23.86
395,3590.89,Dynamic,25.16
396,3551.27,Dynamic,23.78
397,3547.36,Dynamic,23.64
398,3552.89,Dynamic,23.84
399,3539.59,Dynamic,23.37
400,3596.89,Dynamic,25.37
401,3562.38,Dynamic,24.17
402,3575.45,Dynamic,24.62
403,3581.64,Dynamic,24.84
404,3579.50,Dynamic,24.76
405,3570.00,Dynamic,24.43
406,3568.67,Dynamic,24.39
407,3571.41,Dynamic,24.48
408,3559.91,Dynamic,24.08
409,3575.56,Dynamic,24.63
410,3570.42,Dynamic,24.45
411,3588.33,Dynamic,25.07
412,3566.77,Dynamic,24.32
413,3540.58,Dynamic,23.41
414,3542.86,Dynamic,23.49
415,3549.54,Dynamic,23.72
416,3562.16,Dynamic,24.16
417,3544.23,Dynamic,23.54
418,3527.82,Dynamic,22.96
419,3538.76,Dynamic,23.34
420,3585.43,Dynamic,24.97
421,3567.00,Dynamic,24.33
422,3581.72,Dynamic,24.84
423,3545.50,Dynamic,23.58
424,3584.93,Dynamic,24.95
425,3555.52,Dynamic,23.93
426,3557.70,Dynamic,24.00
427,3543.96,Dynamic,23.53
428,3522.80,Dynamic,22.79
429,3572.82,Dynamic,24.53
430,3557.37,Dynamic,23.99
431,3497.35,Dynamic,21.90
432,3500.83,Dynamic,22.02
433,3548.36,Dynamic,23.68
434,3509.58,Dynamic,22.33
435,3573.17,Dynamic,24.54
436,3563.12,Dynamic,24.19
437,3541.62,Dynamic,23.44
438,3568.67,Dynamic,24.39
439,3514.42,Dynamic,22.50
440,3552.44,Dynamic,23.82
441,3586.92,Dynamic,25.02
442,3568.46,Dynamic,24.38
443,3582.52,Dynamic,24.87
444,3590.71,Dynamic,25.16
445,3568.56,Dynamic,24.38
446,3515.50,Dynamic,22.53
447,3570.46,Dynamic,24.45
448,3552.32,Dynamic,23.82
449,3517.75,Dynamic,22.61
450,3566.65,Dynamic,24.32
451,3543.65,Dynamic,23.52
452,3547.16,Dynamic,23.64
453,3521.80,Dynamic,22.75
454,3523.58,Dynamic,22.82
455,3555.36,Dynamic,23.92
456,3559.91,Dynamic,24.08
457,3551.65,Dynamic,23.79
458,3596.87,Dynamic,25.37
459,3539.08,Dynamic,23.36
460,3484.08,Dynamic,21.44
461,3503.04,Dynamic,22.10
462,3525.52,Dynamic,22.88
463,3507.58,Dynamic,22.26
464,3520.04,Dynamic,22.69
465,3575.08,Dynamic,24.61
466,3547.85,Dynamic,23.66
467,3565.13,Dynamic,24.26
468,3522.25,Dynamic,22.77
469,3544.86,Dynamic,23.56
470,3556.17,Dynamic,23.95
471,3558.88,Dynamic,24.05
472,3551.79,Dynamic,23.80
473,3559.48,Dynamic,24.07
474,3595.79,Dynamic,25.33
475,3562.74,Dynamic,24.18
476,3558.62,Dynamic,24.04
477,3549.83,Dynamic,23.73
478,3538.00,Dynamic,23.32
479,3521.33,Dynamic,22.74
480,3573.17,Dynamic,24.54
481,3589.23,Dynamic,25.10
482,3593.79,Dynamic,25.26
483,3567.95,Dynamic,24.36
484,3575.67,Dynamic,24.63
485,3572.64,Dynamic,24.53
486,3566.86,Dynamic,24.32
487,3574.89,Dynamic,24.60
488,3547.36,Dynamic,23.64
489,3537.65,Dynamic,23.31
490,3530.37,Dynamic,23.05
491,3605.08,Dynamic,25.66
492,3552.79,Dynamic,23.83
493,3564.37,Dynamic,24.24
494,3515.46,Dynamic,22.53
495,3543.27,Dynamic,23.50
496,3529.68,Dynamic,23.03
497,3610.88,Dynamic,25.86
498,3582.65,Dynamic,24.87
499,3559.04,Dynamic,24.05
500,3587.96,Dynamic,25.06
