iteration,makespan,bks,optimality gap
289,3313.07,Dynamic,0.00
290,3299.55,Dynamic,0.00
291,3291.72,Dynamic,0.00
292,3281.08,Dynamic,0.00
293,3290.77,Dynamic,0.00
294,3301.22,Dynamic,0.00
295,3287.57,Dynamic,0.00
296,3296.32,Dynamic,0.00
297,3317.81,Dynamic,0.00
298,3311.53,Dynamic,0.00
299,3321.70,Dynamic,0.00
300,3305.16,Dynamic,0.00
