iteration,makespan,bks,optimality gap
369,2377.72,Dynamic,0.00
370,2387.49,Dynamic,0.00
371,2375.10,Dynamic,0.00
372,2412.46,Dynamic,0.00
373,2369.96,Dynamic,0.00
374,2389.79,Dynamic,0.00
375,2396.30,Dynamic,0.00
376,2400.81,Dynamic,0.00
377,2424.58,Dynamic,0.00
378,2461.56,Dynamic,0.00
379,2368.82,Dynamic,0.00
380,2380.87,Dynamic,0.00
381,2403.25,Dynamic,0.00
382,2455.01,Dynamic,0.00
383,2422.54,Dynamic,0.00
384,2392.45,Dynamic,0.00
385,2390.08,Dynamic,0.00
386,2382.55,Dynamic,0.00
387,2366.86,Dynamic,0.00
388,2430.63,Dynamic,0.00
389,2426.46,Dynamic,0.00
390,2387.03,Dynamic,0.00
391,2389.11,Dynamic,0.00
392,2383.60,Dynamic,0.00
393,2401.63,Dynamic,0.00
394,2398.43,Dynamic,0.00
395,2405.55,Dynamic,0.00
396,2405.22,Dynamic,0.00
397,2394.88,Dynamic,0.00
398,2391.60,Dynamic,0.00
399,2374.74,Dynamic,0.00
400,2413.40,Dynamic,0.00
401,2378.96,Dynamic,0.00
402,2427.74,Dynamic,0.00
403,2410.84,Dynamic,0.00
404,2386.65,Dynamic,0.00
405,2392.44,Dynamic,0.00
406,2379.30,Dynamic,0.00
407,2363.61,Dynamic,0.00
408,2402.27,Dynamic,0.00
409,2383.96,Dynamic,0.00
410,2379.52,Dynamic,0.00
411,2362.74,Dynamic,0.00
412,2364.50,Dynamic,0.00
413,2350.81,Dynamic,0.00
414,2355.62,Dynamic,0.00
415,2345.06,Dynamic,0.00
416,2307.08,Dynamic,0.00
417,2345.24,Dynamic,0.00
418,2327.02,Dynamic,0.00
419,2366.91,Dynamic,0.00
420,2376.72,Dynamic,0.00
421,2379.83,Dynamic,0.00
422,2385.75,Dynamic,0.00
423,2341.78,Dynamic,0.00
424,2385.93,Dynamic,0.00
425,2365.79,Dynamic,0.00
426,2380.44,Dynamic,0.00
427,2335.73,Dynamic,0.00
428,2347.60,Dynamic,0.00
429,2360.39,Dynamic,0.00
430,2349.16,Dynamic,0.00
431,2321.31,Dynamic,0.00
432,2398.91,Dynamic,0.00
433,2408.07,Dynamic,0.00
434,2389.98,Dynamic,0.00
435,2401.73,Dynamic,0.00
436,2412.04,Dynamic,0.00
437,2363.67,Dynamic,0.00
438,2388.01,Dynamic,0.00
439,2373.56,Dynamic,0.00
440,2356.85,Dynamic,0.00
441,2413.31,Dynamic,0.00
442,2390.20,Dynamic,0.00
443,2385.83,Dynamic,0.00
444,2386.69,Dynamic,0.00
445,2360.68,Dynamic,0.00
446,2331.23,Dynamic,0.00
447,2333.44,Dynamic,0.00
448,2322.99,Dynamic,0.00
449,2323.48,Dynamic,0.00
450,2386.02,Dynamic,0.00
451,2345.84,Dynamic,0.00
452,2471.02,Dynamic,0.00
453,2408.59,Dynamic,0.00
454,2385.07,Dynamic,0.00
455,2347.26,Dynamic,0.00
456,2314.67,Dynamic,0.00
457,2337.55,Dynamic,0.00
458,2306.66,Dynamic,0.00
459,2314.12,Dynamic,0.00
460,2327.48,Dynamic,0.00
461,2366.54,Dynamic,0.00
462,2350.67,Dynamic,0.00
463,2347.04,Dynamic,0.00
464,2359.91,Dynamic,0.00
465,2341.31,Dynamic,0.00
466,2344.10,Dynamic,0.00
467,2335.19,Dynamic,0.00
468,2334.18,Dynamic,0.00
469,2378.90,Dynamic,0.00
470,2355.91,Dynamic,0.00
471,2380.95,Dynamic,0.00
472,2350.14,Dynamic,0.00
473,2360.33,Dynamic,0.00
474,2327.69,Dynamic,0.00
475,2428.67,Dynamic,0.00
476,2474.29,Dynamic,0.00
477,2396.07,Dynamic,0.00
478,2471.75,Dynamic,0.00
479,2435.20,Dynamic,0.00
480,2399.52,Dynamic,0.00
481,2391.73,Dynamic,0.00
482,2373.46,Dynamic,0.00
483,2393.04,Dynamic,0.00
484,2316.87,Dynamic,0.00
485,2315.98,Dynamic,0.00
486,2298.01,Dynamic,0.00
487,2290.98,Dynamic,0.00
488,2338.87,Dynamic,0.00
489,2317.96,Dynamic,0.00
490,2354.66,Dynamic,0.00
491,2362.27,Dynamic,0.00
492,2427.35,Dynamic,0.00
493,2350.39,Dynamic,0.00
494,2328.84,Dynamic,0.00
495,2330.49,Dynamic,0.00
496,2400.21,Dynamic,0.00
497,2459.86,Dynamic,0.00
498,2362.40,Dynamic,0.00
499,2381.31,Dynamic,0.00
500,2359.70,Dynamic,0.00
501,2385.45,Dynamic,0.00
502,2387.88,Dynamic,0.00
503,2390.93,Dynamic,0.00
504,2349.79,Dynamic,0.00
505,2275.50,Dynamic,0.00
506,2345.40,Dynamic,0.00
507,2357.24,Dynamic,0.00
508,2412.11,Dynamic,0.00
509,2378.97,Dynamic,0.00
510,2360.83,Dynamic,0.00
511,2305.21,Dynamic,0.00
512,2315.95,Dynamic,0.00
513,2319.03,Dynamic,0.00
514,2311.64,Dynamic,0.00
515,2371.14,Dynamic,0.00
516,2386.82,Dynamic,0.00
517,2359.82,Dynamic,0.00
518,2328.77,Dynamic,0.00
519,2392.17,Dynamic,0.00
520,2410.31,Dynamic,0.00
521,2383.68,Dynamic,0.00
522,2364.87,Dynamic,0.00
523,2359.77,Dynamic,0.00
524,2342.77,Dynamic,0.00
525,2345.96,Dynamic,0.00
526,2348.85,Dynamic,0.00
527,2316.31,Dynamic,0.00
528,2389.78,Dynamic,0.00
529,2385.44,Dynamic,0.00
530,2395.32,Dynamic,0.00
531,2395.77,Dynamic,0.00
532,2397.38,Dynamic,0.00
533,2339.62,Dynamic,0.00
534,2321.63,Dynamic,0.00
535,2376.34,Dynamic,0.00
536,2345.70,Dynamic,0.00
537,2363.61,Dynamic,0.00
538,2408.65,Dynamic,0.00
539,2449.25,Dynamic,0.00
540,2367.36,Dynamic,0.00
541,2349.21,Dynamic,0.00
542,2316.86,Dynamic,0.00
543,2278.04,Dynamic,0.00
544,2333.63,Dynamic,0.00
545,2348.61,Dynamic,0.00
546,2337.33,Dynamic,0.00
547,2359.50,Dynamic,0.00
548,2343.57,Dynamic,0.00
549,2332.81,Dynamic,0.00
550,2318.03,Dynamic,0.00
551,2348.69,Dynamic,0.00
552,2417.37,Dynamic,0.00
553,2333.34,Dynamic,0.00
554,2320.24,Dynamic,0.00
555,2347.31,Dynamic,0.00
556,2358.55,Dynamic,0.00
557,2397.75,Dynamic,0.00
558,2313.66,Dynamic,0.00
559,2336.96,Dynamic,0.00
560,2426.56,Dynamic,0.00
561,2362.49,Dynamic,0.00
562,2316.56,Dynamic,0.00
563,2306.85,Dynamic,0.00
564,2328.77,Dynamic,0.00
565,2404.66,Dynamic,0.00
566,2382.91,Dynamic,0.00
567,2373.53,Dynamic,0.00
568,2405.88,Dynamic,0.00
569,2392.76,Dynamic,0.00
570,2401.65,Dynamic,0.00
571,2415.72,Dynamic,0.00
572,2390.00,Dynamic,0.00
573,2294.08,Dynamic,0.00
574,2341.73,Dynamic,0.00
575,2324.44,Dynamic,0.00
576,2352.27,Dynamic,0.00
577,2293.75,Dynamic,0.00
578,2279.37,Dynamic,0.00
579,2257.96,Dynamic,0.00
580,2328.75,Dynamic,0.00
581,2319.55,Dynamic,0.00
582,2371.67,Dynamic,0.00
583,2402.09,Dynamic,0.00
584,2339.08,Dynamic,0.00
585,2354.53,Dynamic,0.00
586,2344.78,Dynamic,0.00
587,2359.90,Dynamic,0.00
588,2332.66,Dynamic,0.00
589,2342.29,Dynamic,0.00
590,2353.03,Dynamic,0.00
591,2376.56,Dynamic,0.00
592,2354.69,Dynamic,0.00
593,2376.56,Dynamic,0.00
594,2334.50,Dynamic,0.00
595,2307.33,Dynamic,0.00
596,2355.97,Dynamic,0.00
597,2340.01,Dynamic,0.00
598,2344.68,Dynamic,0.00
599,2401.32,Dynamic,0.00
600,2368.18,Dynamic,0.00
601,2379.08,Dynamic,0.00
602,2368.03,Dynamic,0.00
603,2332.62,Dynamic,0.00
604,2308.90,Dynamic,0.00
605,2327.80,Dynamic,0.00
606,2351.11,Dynamic,0.00
607,2331.74,Dynamic,0.00
608,2344.42,Dynamic,0.00
609,2325.71,Dynamic,0.00
610,2323.63,Dynamic,0.00
611,2330.77,Dynamic,0.00
612,2317.55,Dynamic,0.00
613,2297.27,Dynamic,0.00
