iteration,makespan,bks,optimality gap
2,3759.561797752809,2756.0,36.41370819132108
3,3773.3449781659388,2756.0,36.91382359092666
4,3791.0379403794036,2756.0,37.55580335193772
5,3795.9135559921415,2756.0,37.73271248157262
6,3795.9135559921415,2756.0,37.73271248157262
7,3791.8798151001542,2756.0,37.58635033019427
8,3787.2610899873257,2756.0,37.41876233626
9,3782.0247578040903,2756.0,37.22876479695538
10,3779.0598690364827,2756.0,37.12118537868225
11,3775.916314454776,2756.0,37.00712316599333
12,3774.35153019024,2756.0,36.950345797904205
13,3768.3973313565602,2756.0,36.73430084748042
14,3764.4788448623235,2756.0,36.59212064086805
15,3759.9158993247393,2756.0,36.42655657927211
16,3756.6851328434145,2756.0,36.30932992900633
17,3754.657035848047,2756.0,36.23574150392043
18,3753.1440544787847,2756.0,36.18084377644357
19,3750.1238670694866,2756.0,36.07125787625133
20,3742.8005,2756.0,35.80553338171262
21,3734.3675,2756.0,35.49954644412191
22,3723.884,2756.0,35.11915820029027
23,3717.724,2756.0,34.895645863570394
24,3716.485,2756.0,34.85068940493469
25,3709.88,2756.0,34.611030478955016
26,3705.1515,2756.0,34.43945936139332
27,3700.1465,2756.0,34.257855587808415
28,3695.708,2756.0,34.096806966618296
29,3692.412,2756.0,33.97721335268504
30,3692.5325,2756.0,33.98158563134977
31,3686.41,2756.0,33.75943396226415
32,3681.2555,2756.0,33.57240566037736
33,3675.922,2756.0,33.3788824383164
34,3669.705,2756.0,33.153301886792455
35,3666.022,2756.0,33.01966618287373
36,3663.706,2756.0,32.9356313497823
37,3660.991,2756.0,32.83711901306241
38,3659.0225,2756.0,32.765693033381716
39,3654.9175,2756.0,32.616745283018865
40,3654.645,2756.0,32.60685776487664
41,3651.169,2756.0,32.48073294629898
42,3647.488,2756.0,32.34716981132075
43,3644.6285,2756.0,32.24341436865021
44,3639.359,2756.0,32.05221335268505
45,3633.714,2756.0,31.847387518142234
46,3628.4635,2756.0,31.656875907111747
47,3625.3575,2756.0,31.544176342525404
48,3625.939,2756.0,31.565275761973872
49,3626.658,2756.0,31.591364296081277
50,3624.4975,2756.0,31.51297169811321
51,3624.954,2756.0,31.529535558780847
52,3623.634,2756.0,31.481640058055156
53,3619.497,2756.0,31.33153120464441
54,3616.44,2756.0,31.220609579100145
55,3613.4945,2756.0,31.11373367198838
56,3612.068,2756.0,31.06197387518143
57,3608.9095,2756.0,30.94736937590712
58,3605.4755,2756.0,30.82276850507983
59,3602.9905,2756.0,30.732601596516684
60,3604.2665,2756.0,30.778900580551532
61,3600.556,2756.0,30.644267053701018
62,3598.916,2756.0,30.584760522496378
63,3596.79,2756.0,30.507619738751814
64,3594.1205,2756.0,30.410758345428157
65,3588.3865,2756.0,30.202703193033386
66,3584.54,2756.0,30.063134978229318
67,3580.533,2756.0,29.91774310595065
68,3575.5355,2756.0,29.736411465892598
69,3573.0465,2756.0,29.646099419448475
70,3570.993,2756.0,29.571589259796806
71,3567.6895,2756.0,29.45172351233672
72,3563.758,2756.0,29.309071117561675
73,3560.159,2756.0,29.178483309143687
74,3555.548,2756.0,29.011175616835988
75,3553.1835,2756.0,28.925380986937594
76,3549.2365,2756.0,28.78216618287373
77,3546.3605,2756.0,28.677812046444114
78,3546.6505,2756.0,28.68833454281568
79,3545.9985,2756.0,28.66467706821481
80,3543.722,2756.0,28.582075471698122
81,3541.5815,2756.0,28.50440856313497
82,3536.449,2756.0,28.318178519593616
83,3533.444,2756.0,28.209143686502173
84,3531.6925,2756.0,28.145591436865026
85,3530.4825,2756.0,28.101687227866474
86,3530.276,2756.0,28.094194484760514
87,3529.833,2756.0,28.07812046444122
88,3528.0465,2756.0,28.013298258345426
89,3524.717,2756.0,27.89248911465893
90,3524.2605,2756.0,27.875925253991284
91,3523.684,2756.0,27.855007256894055
92,3521.948,2756.0,27.79201741654571
93,3521.7985,2756.0,27.786592888243828
94,3520.3335,2756.0,27.733436139332373
95,3514.521,2756.0,27.52253265602323
96,3510.6745,2756.0,27.38296444121916
97,3507.703,2756.0,27.275145137880983
98,3503.9185,2756.0,27.13782656023223
99,3501.084,2756.0,27.034978229317847
100,3498.6845,2756.0,26.947913642960806
101,3496.724,2756.0,26.876777939042096
102,3493.565,2756.0,26.762155297532658
103,3491.203,2756.0,26.67645137880987
104,3489.706,2756.0,26.62213352685051
105,3486.324,2756.0,26.499419448476054
106,3484.569,2756.0,26.43574020319303
107,3480.82,2756.0,26.299709724238028
108,3477.7075,2756.0,26.186774310595062
109,3474.9745,2756.0,26.08760885341073
110,3473.7165,2756.0,26.04196298984035
111,3474.194,2756.0,26.059288824383163
112,3473.953,2756.0,26.0505442670537
113,3476.565,2756.0,26.145319303338173
114,3476.242,2756.0,26.133599419448483
115,3478.071,2756.0,26.19996371552975
116,3479.2335,2756.0,26.242144412191575
117,3478.918,2756.0,26.23069666182874
118,3477.5075,2756.0,26.17951741654572
119,3476.627,2756.0,26.147568940493464
120,3478.3855,2756.0,26.211375181422348
121,3478.93,2756.0,26.23113207547169
122,3478.469,2756.0,26.214404934687956
123,3478.644,2756.0,26.220754716981126
124,3478.105,2756.0,26.201197387518143
125,3478.162,2756.0,26.2032656023222
126,3478.4075,2756.0,26.21217343976777
