iteration,makespan,bks,optimality gap
188,6293.74,Dynamic,0.00
189,6293.74,Dynamic,0.00
190,6313.86,Dynamic,0.00
191,6306.88,Dynamic,0.00
192,6306.88,Dynamic,0.00
193,6299.44,Dynamic,0.00
194,6276.86,Dynamic,0.00
195,6276.86,Dynamic,0.00
196,6279.64,Dynamic,0.00
197,6306.89,Dynamic,0.00
198,6306.89,Dynamic,0.00
199,6303.82,Dynamic,0.00
200,6275.22,Dynamic,0.00
201,6275.22,Dynamic,0.00
202,6274.88,Dynamic,0.00
203,6232.20,Dynamic,0.00
204,6232.20,Dynamic,0.00
205,6242.42,Dynamic,0.00
206,6207.13,Dynamic,0.00
207,6207.13,Dynamic,0.00
208,6207.44,Dynamic,0.00
209,6196.55,Dynamic,0.00
210,6196.55,Dynamic,0.00
211,6206.79,Dynamic,0.00
212,6216.39,Dynamic,0.00
213,6215.57,Dynamic,0.00
214,6216.51,Dynamic,0.00
215,6226.21,Dynamic,0.00
216,6226.38,Dynamic,0.00
217,6221.80,Dynamic,0.00
218,6244.20,Dynamic,0.00
219,6243.71,Dynamic,0.00
220,6232.94,Dynamic,0.00
221,6185.18,Dynamic,0.00
222,6182.60,Dynamic,0.00
223,6175.44,Dynamic,0.00
224,6154.13,Dynamic,0.00
225,6152.95,Dynamic,0.00
226,6155.05,Dynamic,0.00
227,6149.60,Dynamic,0.00
228,6148.09,Dynamic,0.00
229,6153.55,Dynamic,0.00
230,6178.69,Dynamic,0.00
231,6178.32,Dynamic,0.00
232,6179.25,Dynamic,0.00
233,6183.15,Dynamic,0.00
234,6184.47,Dynamic,0.00
235,6162.36,Dynamic,0.00
236,6164.62,Dynamic,0.00
237,6163.03,Dynamic,0.00
238,6166.51,Dynamic,0.00
239,6191.37,Dynamic,0.00
240,6194.55,Dynamic,0.00
241,6184.90,Dynamic,0.00
242,6199.39,Dynamic,0.00
243,6199.13,Dynamic,0.00
244,6180.46,Dynamic,0.00
245,6183.47,Dynamic,0.00
246,6184.39,Dynamic,0.00
247,6170.96,Dynamic,0.00
248,6157.27,Dynamic,0.00
249,6152.98,Dynamic,0.00
250,6150.41,Dynamic,0.00
251,6123.48,Dynamic,0.00
252,6116.43,Dynamic,0.00
253,6114.74,Dynamic,0.00
254,6083.78,Dynamic,0.00
255,6084.70,Dynamic,0.00
256,6093.36,Dynamic,0.00
257,6135.71,Dynamic,0.00
258,6139.22,Dynamic,0.00
259,6139.54,Dynamic,0.00
260,6114.93,Dynamic,0.00
261,6116.25,Dynamic,0.00
262,6114.84,Dynamic,0.00
263,6118.48,Dynamic,0.00
264,6116.17,Dynamic,0.00
265,6121.16,Dynamic,0.00
266,6114.95,Dynamic,0.00
267,6116.71,Dynamic,0.00
268,6134.01,Dynamic,0.00
269,6139.84,Dynamic,0.00
270,6142.27,Dynamic,0.00
271,6147.87,Dynamic,0.00
272,6087.60,Dynamic,0.00
273,6083.16,Dynamic,0.00
274,6093.74,Dynamic,0.00
275,6134.26,Dynamic,0.00
276,6135.77,Dynamic,0.00
277,6134.24,Dynamic,0.00
278,6146.89,Dynamic,0.00
279,6138.93,Dynamic,0.00
280,6135.78,Dynamic,0.00
281,6127.02,Dynamic,0.00
282,6126.06,Dynamic,0.00
283,6143.12,Dynamic,0.00
284,6139.56,Dynamic,0.00
285,6138.68,Dynamic,0.00
286,6158.02,Dynamic,0.00
287,6141.21,Dynamic,0.00
288,6139.01,Dynamic,0.00
289,6153.42,Dynamic,0.00
290,6158.18,Dynamic,0.00
291,6155.98,Dynamic,0.00
292,6161.63,Dynamic,0.00
293,6171.97,Dynamic,0.00
294,6171.43,Dynamic,0.00
295,6170.69,Dynamic,0.00
296,6166.55,Dynamic,0.00
297,6163.30,Dynamic,0.00
298,6158.55,Dynamic,0.00
299,6182.92,Dynamic,0.00
300,6178.67,Dynamic,0.00
