iteration,makespan,bks,optimality gap,rolling_avg,reward_mean
1,2957.43,1937.0,52.68,52.68,28.2247
2,2903.43,1937.0,49.89,51.29,27.3172
3,2938.98,1937.0,51.73,51.43,35.8768
4,2891.81,1937.0,49.29,50.90,36.9091
5,2878.92,1937.0,48.63,50.44,36.5091
6,2890.06,1937.0,49.20,49.75,39.6525
7,2856.67,1937.0,47.48,49.27,41.9879
8,2813.31,1937.0,45.24,47.97,48.5394
9,2811.63,1937.0,45.15,47.14,47.7394
10,2782.87,1937.0,43.67,46.15,50.7273
11,2791.43,1937.0,44.11,45.13,49.8348
12,2802.57,1937.0,44.69,44.57,49.6525
13,2795.74,1937.0,44.33,44.39,51.9859
14,2791.95,1937.0,44.14,44.19,51.2525
15,2778.95,1937.0,43.47,44.15,54.0707
16,2754.89,1937.0,42.22,43.77,55.2384
17,2782.42,1937.0,43.65,43.56,58.3859
18,2835.35,1937.0,46.38,43.97,51.3616
19,2774.28,1937.0,43.23,43.79,57.1838
20,2779.92,1937.0,43.52,43.80,56.4768
21,2763.97,1937.0,42.69,43.89,60.6181
22,2776.24,1937.0,43.33,43.83,62.1003
23,2743.06,1937.0,41.61,42.88,65.9596
24,2711.57,1937.0,39.99,42.23,66.1374
25,2709.78,1937.0,39.90,41.50,65.2222
26,2732.55,1937.0,41.07,41.18,64.6929
27,2741.64,1937.0,41.54,40.82,66.5939
28,2749.15,1937.0,41.93,40.88,67.7091
29,2749.22,1937.0,41.93,41.27,63.7515
30,2716.28,1937.0,40.23,41.34,66.5535
31,2751.75,1937.0,42.06,41.54,71.8490
32,2720.07,1937.0,40.43,41.32,67.0007
33,2703.36,1937.0,39.56,40.84,66.9192
34,2712.40,1937.0,40.03,40.46,67.7495
35,2705.35,1937.0,39.67,40.35,68.2909
36,2723.02,1937.0,40.58,40.05,70.5960
37,2680.89,1937.0,38.40,39.65,72.0162
38,2700.78,1937.0,39.43,39.62,75.0101
39,2687.30,1937.0,38.74,39.36,74.2444
40,2667.27,1937.0,37.70,38.97,77.0790
41,2665.42,1937.0,37.61,38.38,76.7641
42,2681.59,1937.0,38.44,38.38,74.9293
43,2713.69,1937.0,40.10,38.52,72.7131
44,2685.88,1937.0,38.66,38.50,78.5939
45,2703.26,1937.0,39.56,38.87,76.0141
46,2657.40,1937.0,37.19,38.79,80.0606
47,2651.11,1937.0,36.87,38.48,82.3939
