iteration,makespan,bks,optimality gap
188,6268.55,Dynamic,0.00
189,6268.55,Dynamic,0.00
190,6220.62,Dynamic,0.00
191,6218.74,Dynamic,0.00
192,6218.74,Dynamic,0.00
193,6235.77,Dynamic,0.00
194,6234.39,Dynamic,0.00
195,6234.39,Dynamic,0.00
196,6226.23,Dynamic,0.00
197,6226.02,Dynamic,0.00
198,6226.02,Dynamic,0.00
199,6224.16,Dynamic,0.00
200,6224.52,Dynamic,0.00
201,6224.52,Dynamic,0.00
202,6199.65,Dynamic,0.00
203,6206.80,Dynamic,0.00
204,6206.80,Dynamic,0.00
205,6189.91,Dynamic,0.00
206,6192.41,Dynamic,0.00
207,6192.41,Dynamic,0.00
208,6163.50,Dynamic,0.00
209,6158.93,Dynamic,0.00
210,6155.32,Dynamic,0.00
211,6157.69,Dynamic,0.00
212,6154.58,Dynamic,0.00
213,6155.49,Dynamic,0.00
214,6178.71,Dynamic,0.00
215,6178.51,Dynamic,0.00
216,6186.04,Dynamic,0.00
217,6218.41,Dynamic,0.00
218,6220.18,Dynamic,0.00
219,6214.33,Dynamic,0.00
220,6177.80,Dynamic,0.00
221,6175.26,Dynamic,0.00
222,6170.43,Dynamic,0.00
223,6188.57,Dynamic,0.00
224,6186.51,Dynamic,0.00
225,6184.58,Dynamic,0.00
226,6197.21,Dynamic,0.00
227,6196.45,Dynamic,0.00
228,6189.81,Dynamic,0.00
229,6165.47,Dynamic,0.00
230,6165.47,Dynamic,0.00
231,6160.17,Dynamic,0.00
232,6159.71,Dynamic,0.00
233,6159.71,Dynamic,0.00
234,6175.40,Dynamic,0.00
235,6236.57,Dynamic,0.00
236,6236.57,Dynamic,0.00
237,6268.01,Dynamic,0.00
238,6229.60,Dynamic,0.00
239,6229.60,Dynamic,0.00
240,6184.01,Dynamic,0.00
241,6165.31,Dynamic,0.00
242,6165.31,Dynamic,0.00
243,6161.97,Dynamic,0.00
244,6162.56,Dynamic,0.00
245,6162.56,Dynamic,0.00
246,6177.77,Dynamic,0.00
247,6178.73,Dynamic,0.00
248,6178.73,Dynamic,0.00
249,6176.74,Dynamic,0.00
250,6183.66,Dynamic,0.00
251,6183.66,Dynamic,0.00
252,6227.77,Dynamic,0.00
253,6246.40,Dynamic,0.00
254,6246.40,Dynamic,0.00
255,6219.06,Dynamic,0.00
256,6205.54,Dynamic,0.00
257,6205.54,Dynamic,0.00
258,6144.52,Dynamic,0.00
259,6135.22,Dynamic,0.00
260,6135.22,Dynamic,0.00
261,6148.11,Dynamic,0.00
262,6146.31,Dynamic,0.00
263,6144.68,Dynamic,0.00
264,6129.32,Dynamic,0.00
265,6124.18,Dynamic,0.00
266,6119.26,Dynamic,0.00
267,6124.59,Dynamic,0.00
268,6123.60,Dynamic,0.00
269,6125.57,Dynamic,0.00
270,6161.24,Dynamic,0.00
271,6178.28,Dynamic,0.00
272,6189.07,Dynamic,0.00
273,6170.37,Dynamic,0.00
274,6169.23,Dynamic,0.00
275,6169.23,Dynamic,0.00
276,6149.72,Dynamic,0.00
277,6152.55,Dynamic,0.00
278,6147.68,Dynamic,0.00
279,6122.09,Dynamic,0.00
280,6118.64,Dynamic,0.00
281,6115.61,Dynamic,0.00
282,6119.39,Dynamic,0.00
283,6119.80,Dynamic,0.00
284,6127.55,Dynamic,0.00
285,6140.38,Dynamic,0.00
286,6140.38,Dynamic,0.00
287,6113.34,Dynamic,0.00
288,6085.10,Dynamic,0.00
289,6085.10,Dynamic,0.00
290,6067.07,Dynamic,0.00
291,6046.01,Dynamic,0.00
292,6046.01,Dynamic,0.00
293,6026.64,Dynamic,0.00
294,6038.48,Dynamic,0.00
295,6038.48,Dynamic,0.00
296,6047.97,Dynamic,0.00
297,6053.49,Dynamic,0.00
298,6053.49,Dynamic,0.00
299,6058.57,Dynamic,0.00
300,6053.48,Dynamic,0.00
