iteration,makespan,bks,optimality gap,rolling_avg,reward_mean
67,3787.66,2869.0,32.02,32.80,275.1980
68,3791.71,2869.0,32.16,32.57,274.4384
69,3790.25,2869.0,32.11,32.24,274.5758
70,3738.31,2869.0,30.30,31.74,276.6990
71,3754.18,2869.0,30.85,31.49,279.4626
72,3747.25,2869.0,30.61,31.21,280.1354
73,3734.86,2869.0,30.18,30.81,285.0384
74,3758.80,2869.0,31.01,30.59,279.5778
75,3756.62,2869.0,30.94,30.72,278.7293
76,3816.46,2869.0,33.02,31.15,274.0586
77,3774.59,2869.0,31.56,31.34,275.5253
78,3778.80,2869.0,31.71,31.65,276.1596
79,3781.06,2869.0,31.79,31.81,280.8384
80,3762.39,2869.0,31.14,31.85,282.7475
81,3754.24,2869.0,30.86,31.41,283.2667
82,3744.24,2869.0,30.51,31.20,282.5172
83,3759.69,2869.0,31.05,31.07,279.4283
84,3763.32,2869.0,31.17,30.94,282.4121
85,3761.79,2869.0,31.12,30.94,284.0949
86,3746.90,2869.0,30.60,30.89,287.5010
87,3751.56,2869.0,30.76,30.94,286.4788
88,3754.94,2869.0,30.88,30.91,285.5091
89,3734.19,2869.0,30.16,30.70,285.6707
90,3742.46,2869.0,30.44,30.57,282.2747
91,3720.70,2869.0,29.69,30.39,282.5657
92,3721.22,2869.0,29.70,30.17,286.4848
93,3720.49,2869.0,29.68,29.93,288.2545
94,3719.33,2869.0,29.64,29.83,288.9030
95,3724.30,2869.0,29.81,29.70,284.2909
96,3722.32,2869.0,29.74,29.72,283.9697
97,3716.26,2869.0,29.53,29.68,283.9535
98,3712.58,2869.0,29.40,29.63,287.4949
99,3740.86,2869.0,30.39,29.78,286.8020
100,3734.99,2869.0,30.18,29.85,286.6444
101,3757.78,2869.0,30.98,30.10,284.6141
102,3754.11,2869.0,30.85,30.36,286.5899
103,3754.93,2869.0,30.88,30.66,286.8707
104,3776.31,2869.0,31.62,30.90,283.7030
105,3754.96,2869.0,30.88,31.04,285.0162
106,3719.51,2869.0,29.64,30.78,286.3737
107,3711.56,2869.0,29.37,30.48,289.6404
108,3692.18,2869.0,28.69,30.04,287.7939
109,3700.30,2869.0,28.98,29.51,287.1616
110,3755.37,2869.0,30.89,29.51,287.1354
111,3767.38,2869.0,31.31,29.85,286.5253
112,3744.13,2869.0,30.50,30.08,289.1354
113,3730.23,2869.0,30.02,30.34,284.4263
114,3738.88,2869.0,30.32,30.61,285.6081
115,3741.64,2869.0,30.42,30.51,289.2101
116,3747.65,2869.0,30.63,30.38,293.0061
117,3723.39,2869.0,29.78,30.23,290.2384
118,3728.12,2869.0,29.94,30.22,290.4020
119,3727.86,2869.0,29.94,30.14,294.6141
120,3708.55,2869.0,29.26,29.91,292.7434
121,3727.90,2869.0,29.94,29.77,292.7556
122,3739.74,2869.0,30.35,29.89,294.2909
123,3726.24,2869.0,29.88,29.87,295.0687
124,3684.79,2869.0,28.43,29.57,297.0384
125,3682.59,2869.0,28.36,29.39,295.7758
126,3685.73,2869.0,28.47,29.10,296.5778
127,3678.64,2869.0,28.22,28.67,296.6465
128,3680.47,2869.0,28.28,28.35,294.6949
129,3715.37,2869.0,29.50,28.57,292.4283
130,3721.16,2869.0,29.70,28.83,293.8081
131,3728.52,2869.0,29.96,29.13,294.2727
132,3718.34,2869.0,29.60,29.41,289.7051
133,3708.46,2869.0,29.26,29.61,296.3232
134,3695.75,2869.0,28.82,29.47,298.4768
135,3698.60,2869.0,28.92,29.31,297.8545
136,3694.89,2869.0,28.79,29.08,294.2182
137,3701.71,2869.0,29.02,28.96,292.1859
138,3706.46,2869.0,29.19,28.95,293.5172
139,3699.41,2869.0,28.94,28.97,295.1838
140,3698.37,2869.0,28.91,28.97,294.8384
141,3701.27,2869.0,29.01,29.02,291.6869
142,3689.82,2869.0,28.61,28.93,301.7556
143,3668.54,2869.0,27.87,28.67,295.6667
144,3665.27,2869.0,27.75,28.43,296.4000
145,3676.31,2869.0,28.14,28.28,300.1354
146,3663.32,2869.0,27.69,28.01,302.7374
147,3659.42,2869.0,27.55,27.80,302.4444
148,3653.60,2869.0,27.35,27.70,304.0949
149,3645.72,2869.0,27.07,27.56,305.0485
150,3645.09,2869.0,27.05,27.34,304.6444
151,3624.69,2869.0,26.34,27.07,299.6828
152,3679.76,2869.0,28.26,27.21,297.7960
153,3697.68,2869.0,28.88,27.52,296.7495
154,3683.61,2869.0,28.39,27.79,297.9091
155,3663.52,2869.0,27.69,27.91,300.6000
156,3663.30,2869.0,27.69,28.18,299.8162
157,3657.43,2869.0,27.48,28.03,301.3414
158,3638.94,2869.0,26.84,27.62,303.7313
159,3655.16,2869.0,27.40,27.42,301.9051
160,3656.56,2869.0,27.45,27.37,300.3737
161,3659.97,2869.0,27.57,27.35,296.2990
162,3668.41,2869.0,27.86,27.42,299.8747
163,3680.22,2869.0,28.28,27.71,301.2040
164,3677.20,2869.0,28.17,27.87,304.1051
165,3657.47,2869.0,27.48,27.87,306.8687
166,3663.40,2869.0,27.69,27.90,303.9232
167,3687.81,2869.0,28.54,28.03,300.0788
168,3662.51,2869.0,27.66,27.91,303.6404
169,3640.70,2869.0,26.90,27.65,302.9434
170,3613.57,2869.0,25.95,27.35,299.8303
171,3622.76,2869.0,26.27,27.06,299.4949
172,3623.44,2869.0,26.30,26.62,301.6990
173,3667.45,2869.0,27.83,26.65,302.4707
174,3703.13,2869.0,29.07,27.09,300.5253
175,3689.99,2869.0,28.62,27.62,300.4970
176,3663.25,2869.0,27.68,27.90,301.8889
177,3652.00,2869.0,27.29,28.10,303.3556
178,3660.51,2869.0,27.59,28.05,303.8081
179,3665.26,2869.0,27.75,27.79,300.7616
180,3689.39,2869.0,28.59,27.78,299.5919
181,3679.40,2869.0,28.25,27.90,303.3758
182,3653.67,2869.0,27.35,27.91,305.1030
183,3631.31,2869.0,26.57,27.70,306.6384
184,3620.95,2869.0,26.21,27.39,305.7636
185,3641.89,2869.0,26.94,27.06,304.6485
186,3624.99,2869.0,26.35,26.68,308.7232
187,3625.43,2869.0,26.37,26.49,309.2828
188,3621.00,2869.0,26.21,26.42,307.0222
189,3606.02,2869.0,25.69,26.31,310.8101
190,3599.71,2869.0,25.47,26.02,313.1717
191,3609.41,2869.0,25.81,25.91,312.4263
192,3646.07,2869.0,27.09,26.05,309.0707
193,3632.23,2869.0,26.60,26.13,310.9354
194,3630.09,2869.0,26.53,26.30,311.9758
195,3625.37,2869.0,26.36,26.48,312.3111
196,3634.76,2869.0,26.69,26.65,310.1717
197,3625.26,2869.0,26.36,26.51,311.3293
198,3629.31,2869.0,26.50,26.49,311.3899
199,3654.37,2869.0,27.37,26.66,308.4182
200,3636.53,2869.0,26.75,26.74,311.4525
201,3632.73,2869.0,26.62,26.72,312.3980
202,3622.32,2869.0,26.26,26.70,311.9212
203,3595.49,2869.0,25.32,26.47,312.5313
204,3599.73,2869.0,25.47,26.08,313.8687
205,3601.16,2869.0,25.52,25.84,314.6990
206,3609.10,2869.0,25.80,25.67,312.9212
207,3602.76,2869.0,25.58,25.54,312.1232
208,3580.76,2869.0,24.81,25.43,314.6707
209,3611.10,2869.0,25.87,25.51,317.6101
210,3596.40,2869.0,25.35,25.48,319.6566
211,3585.57,2869.0,24.98,25.32,317.3111
212,3601.11,2869.0,25.52,25.30,310.9434
213,3611.09,2869.0,25.87,25.52,311.7657
214,3605.54,2869.0,25.67,25.48,316.8242
215,3581.76,2869.0,24.84,25.38,317.2525
216,3575.49,2869.0,24.62,25.30,316.1051
217,3595.83,2869.0,25.33,25.27,313.8485
218,3584.45,2869.0,24.94,25.08,318.9939
219,3587.49,2869.0,25.04,24.96,320.2485
220,3582.37,2869.0,24.86,24.96,316.8747
221,3601.37,2869.0,25.53,25.14,314.1374
222,3591.77,2869.0,25.19,25.11,313.2242
223,3606.86,2869.0,25.72,25.27,311.9131
224,3622.56,2869.0,26.27,25.51,314.3071
225,3607.27,2869.0,25.73,25.69,311.2182
226,3611.65,2869.0,25.89,25.76,311.9636
227,3615.80,2869.0,26.03,25.93,312.8000
228,3618.12,2869.0,26.11,26.00,311.9657
229,3616.48,2869.0,26.05,25.96,311.8566
230,3591.41,2869.0,25.18,25.85,319.5535
231,3576.31,2869.0,24.65,25.61,318.3192
232,3583.95,2869.0,24.92,25.38,317.9737
233,3575.93,2869.0,24.64,25.09,318.2384
234,3554.85,2869.0,23.91,24.66,317.7556
235,3550.98,2869.0,23.77,24.38,320.8101
236,3562.77,2869.0,24.18,24.28,318.7131
237,3586.66,2869.0,25.01,24.30,318.1414
238,3586.13,2869.0,25.00,24.37,318.5960
239,3605.68,2869.0,25.68,24.73,316.7152
240,3573.17,2869.0,24.54,24.88,316.8990
241,3561.65,2869.0,24.14,24.87,317.2020
242,3561.90,2869.0,24.15,24.70,318.3253
243,3587.70,2869.0,25.05,24.71,317.4121
244,3636.56,2869.0,26.75,24.93,312.8242
245,3619.41,2869.0,26.16,25.25,309.9778
246,3634.05,2869.0,26.67,25.76,307.8283
247,3666.36,2869.0,27.79,26.48,312.1677
248,3658.82,2869.0,27.53,26.98,313.1818
249,3633.03,2869.0,26.63,26.95,314.8303
250,3608.65,2869.0,25.78,26.88,313.5778
251,3600.64,2869.0,25.50,26.65,314.3556
252,3602.18,2869.0,25.56,26.20,312.0242
253,3627.06,2869.0,26.42,25.98,311.7091
254,3620.09,2869.0,26.18,25.89,311.2970
255,3618.88,2869.0,26.14,25.96,309.2061
256,3616.55,2869.0,26.06,26.07,307.8162
257,3610.50,2869.0,25.85,26.13,305.7010
258,3621.98,2869.0,26.25,26.09,307.0162
259,3633.24,2869.0,26.64,26.18,305.6545
260,3623.25,2869.0,26.29,26.21,308.9131
261,3628.27,2869.0,26.46,26.30,308.7333
262,3629.40,2869.0,26.50,26.43,309.2869
263,3637.06,2869.0,26.77,26.53,308.9879
264,3616.31,2869.0,26.05,26.42,309.1818
265,3613.10,2869.0,25.94,26.34,311.4727
266,3613.44,2869.0,25.95,26.24,313.3980
267,3590.25,2869.0,25.14,25.97,315.5939
268,3582.37,2869.0,24.86,25.59,317.2889
269,3590.70,2869.0,25.16,25.41,316.0929
270,3588.79,2869.0,25.09,25.24,314.7838
271,3618.78,2869.0,26.13,25.28,316.5515
272,3607.43,2869.0,25.74,25.40,313.2101
273,3578.70,2869.0,24.74,25.37,313.4182
274,3578.13,2869.0,24.72,25.28,319.5758
275,3583.55,2869.0,24.91,25.25,319.9091
276,3590.64,2869.0,25.15,25.05,317.2121
277,3590.50,2869.0,25.15,24.93,314.5939
278,3595.30,2869.0,25.32,25.05,314.7354
279,3595.79,2869.0,25.33,25.17,314.8848
280,3589.84,2869.0,25.13,25.21,319.4424
281,3569.88,2869.0,24.43,25.07,321.1131
282,3571.33,2869.0,24.48,24.94,319.9737
283,3582.43,2869.0,24.87,24.85,320.3152
284,3589.76,2869.0,25.12,24.80,321.5475
285,3575.41,2869.0,24.62,24.70,322.0263
286,3590.32,2869.0,25.14,24.85,321.2646
287,3595.02,2869.0,25.31,25.01,317.5657
288,3597.80,2869.0,25.40,25.12,318.8889
289,3614.04,2869.0,25.97,25.29,321.1212
290,3597.26,2869.0,25.38,25.44,318.1758
291,3572.72,2869.0,24.53,25.32,321.1192
292,3555.06,2869.0,23.91,25.04,322.5818
293,3547.65,2869.0,23.65,24.69,321.9354
294,3556.08,2869.0,23.95,24.29,320.8101
295,3574.04,2869.0,24.57,24.12,319.2020
296,3568.36,2869.0,24.38,24.09,320.7172
297,3550.49,2869.0,23.75,24.06,320.1293
298,3549.09,2869.0,23.70,24.07,319.1919
299,3583.25,2869.0,24.90,24.26,319.3253
300,3581.07,2869.0,24.82,24.31,322.8788
301,3567.17,2869.0,24.33,24.30,322.0949
302,3556.54,2869.0,23.96,24.34,319.5960
303,3585.51,2869.0,24.97,24.60,316.7192
304,3580.30,2869.0,24.79,24.58,317.0222
305,3584.16,2869.0,24.93,24.60,321.5030
306,3586.62,2869.0,25.01,24.73,321.2323
307,3590.93,2869.0,25.16,24.97,321.7677
308,3597.35,2869.0,25.39,25.06,322.8162
309,3553.65,2869.0,23.86,24.87,320.7677
310,3543.36,2869.0,23.51,24.59,320.6162
311,3568.44,2869.0,24.38,24.46,319.2141
312,3611.89,2869.0,25.89,24.61,320.0162
313,3604.15,2869.0,25.62,24.65,319.9152
314,3594.67,2869.0,25.29,24.94,321.2808
315,3551.26,2869.0,23.78,24.99,324.6828
316,3570.25,2869.0,24.44,25.01,323.3818
317,3567.08,2869.0,24.33,24.69,323.7657
318,3583.00,2869.0,24.89,24.55,322.7394
319,3586.97,2869.0,25.03,24.49,322.0889
320,3570.11,2869.0,24.44,24.62,322.6323
321,3545.51,2869.0,23.58,24.45,326.6081
322,3544.71,2869.0,23.55,24.30,326.1576
323,3534.59,2869.0,23.20,23.96,326.6727
324,3538.70,2869.0,23.34,23.62,326.8162
325,3552.04,2869.0,23.81,23.50,325.0303
326,3547.75,2869.0,23.66,23.51,326.6586
327,3558.97,2869.0,24.05,23.61,326.9010
328,3553.36,2869.0,23.85,23.74,322.9818
329,3560.78,2869.0,24.11,23.90,323.8242
330,3558.73,2869.0,24.04,23.94,326.5030
331,3551.86,2869.0,23.80,23.97,327.8222
332,3552.15,2869.0,23.81,23.92,329.3798
333,3537.48,2869.0,23.30,23.81,329.8222
334,3543.63,2869.0,23.51,23.69,326.8667
335,3549.82,2869.0,23.73,23.63,325.6909
336,3546.17,2869.0,23.60,23.59,325.4869
337,3544.27,2869.0,23.54,23.54,326.2182
338,3528.69,2869.0,22.99,23.48,326.7919
339,3514.73,2869.0,22.51,23.27,327.3091
340,3526.17,2869.0,22.91,23.11,325.4808
341,3520.18,2869.0,22.70,22.93,326.0727
342,3529.74,2869.0,23.03,22.83,325.6061
343,3542.85,2869.0,23.49,22.93,325.0081
344,3537.21,2869.0,23.29,23.08,329.3071
345,3531.40,2869.0,23.09,23.12,329.5192
346,3526.80,2869.0,22.93,23.16,331.3818
347,3521.02,2869.0,22.73,23.10,335.1434
348,3520.15,2869.0,22.70,22.95,334.2222
349,3511.74,2869.0,22.40,22.77,329.4303
350,3524.93,2869.0,22.86,22.72,328.0263
351,3511.36,2869.0,22.39,22.62,329.4586
352,3510.54,2869.0,22.36,22.54,333.2465
353,3534.40,2869.0,23.19,22.64,332.0101
354,3542.43,2869.0,23.47,22.86,333.7717
355,3518.75,2869.0,22.65,22.81,332.6162
356,3542.42,2869.0,23.47,23.03,329.9838
357,3553.13,2869.0,23.85,23.33,332.5091
358,3499.60,2869.0,21.98,23.08,339.7273
359,3472.54,2869.0,21.04,22.60,336.0747
360,3481.31,2869.0,21.34,22.34,333.3293
361,3514.84,2869.0,22.51,22.14,334.7556
362,3527.91,2869.0,22.97,21.97,332.2343
363,3520.76,2869.0,22.72,22.11,334.7939
364,3512.60,2869.0,22.43,22.39,338.4747
365,3479.87,2869.0,21.29,22.38,335.3111
366,3490.55,2869.0,21.66,22.21,332.7616
367,3502.88,2869.0,22.09,22.04,333.9636
368,3507.77,2869.0,22.26,21.95,335.1515
369,3477.81,2869.0,21.22,21.71,338.0667
370,3479.26,2869.0,21.27,21.70,337.5960
371,3465.07,2869.0,20.78,21.53,338.8141
372,3467.35,2869.0,20.86,21.28,340.5818
373,3459.67,2869.0,20.59,20.94,339.7434
374,3465.04,2869.0,20.78,20.85,337.7535
375,3493.62,2869.0,21.77,20.95,336.8949
376,3519.47,2869.0,22.67,21.33,335.3152
377,3519.95,2869.0,22.69,21.70,337.2384
378,3484.30,2869.0,21.45,21.87,338.4747
379,3483.38,2869.0,21.41,22.00,338.7495
380,3487.04,2869.0,21.54,21.95,338.5919
381,3466.23,2869.0,20.82,21.58,342.9818
382,3464.35,2869.0,20.75,21.19,342.0444
383,3462.12,2869.0,20.67,21.04,341.1414
384,3474.88,2869.0,21.12,20.98,338.3374
385,3482.07,2869.0,21.37,20.95,337.6909
386,3480.84,2869.0,21.33,21.05,337.8667
387,3472.36,2869.0,21.03,21.10,339.3980
388,3489.49,2869.0,21.63,21.29,341.2081
389,3487.37,2869.0,21.55,21.38,341.6808
390,3487.21,2869.0,21.55,21.42,343.0626
391,3477.41,2869.0,21.21,21.39,342.3576
392,3472.36,2869.0,21.03,21.39,341.4949
393,3479.37,2869.0,21.27,21.32,340.3152
394,3483.25,2869.0,21.41,21.29,341.5939
395,3471.49,2869.0,21.00,21.18,340.9152
396,3480.30,2869.0,21.31,21.20,339.7071
397,3489.84,2869.0,21.64,21.33,341.0626
398,3493.53,2869.0,21.77,21.42,339.4727
399,3483.60,2869.0,21.42,21.43,338.7131
400,3467.10,2869.0,20.85,21.40,338.5333
401,3471.12,2869.0,20.99,21.33,337.1919
402,3463.80,2869.0,20.73,21.15,336.7232
403,3467.43,2869.0,20.86,20.97,336.8747
404,3472.10,2869.0,21.02,20.89,337.2566
405,3470.29,2869.0,20.96,20.91,337.6364
406,3482.68,2869.0,21.39,20.99,336.9313
407,3496.37,2869.0,21.87,21.22,342.8646
408,3487.18,2869.0,21.55,21.36,343.1475
409,3472.46,2869.0,21.03,21.36,339.9111
410,3490.87,2869.0,21.68,21.50,339.8970
411,3492.06,2869.0,21.72,21.57,339.0202
412,3489.92,2869.0,21.64,21.52,337.8869
413,3477.27,2869.0,21.20,21.45,337.9475
414,3481.86,2869.0,21.36,21.52,340.1596
415,3467.95,2869.0,20.88,21.36,340.5616
416,3474.97,2869.0,21.12,21.24,340.6606
417,3492.66,2869.0,21.74,21.26,340.1859
418,3498.02,2869.0,21.92,21.40,341.3111
419,3473.57,2869.0,21.07,21.35,341.7374
420,3471.28,2869.0,20.99,21.37,342.7596
421,3493.65,2869.0,21.77,21.50,342.1576
422,3486.26,2869.0,21.51,21.46,341.2384
423,3466.98,2869.0,20.84,21.24,340.0182
424,3480.56,2869.0,21.32,21.29,338.7091
425,3472.21,2869.0,21.03,21.29,342.8424
426,3465.07,2869.0,20.78,21.10,342.9596
427,3464.14,2869.0,20.74,20.94,342.8162
428,3449.68,2869.0,20.24,20.82,343.8848
429,3441.80,2869.0,19.97,20.55,342.6727
430,3448.93,2869.0,20.21,20.39,341.8566
431,3449.44,2869.0,20.23,20.28,341.9475
432,3462.34,2869.0,20.68,20.27,345.3273
433,3459.26,2869.0,20.57,20.33,347.0687
434,3428.96,2869.0,19.52,20.24,344.1051
435,3410.69,2869.0,18.88,19.98,346.5131
436,3427.48,2869.0,19.47,19.82,346.5737
437,3454.92,2869.0,20.42,19.77,343.0182
438,3453.07,2869.0,20.36,19.73,347.8303
439,3441.86,2869.0,19.97,19.82,347.9253
440,3433.90,2869.0,19.69,19.98,344.3960
441,3472.79,2869.0,21.05,20.30,344.3111
442,3463.65,2869.0,20.73,20.36,345.2283
443,3451.59,2869.0,20.31,20.35,345.4101
444,3425.64,2869.0,19.40,20.23,345.2343
445,3443.67,2869.0,20.03,20.30,345.7818
446,3453.76,2869.0,20.38,20.17,345.3677
447,3464.89,2869.0,20.77,20.18,347.0141
448,3439.52,2869.0,19.89,20.09,346.2121
449,3444.00,2869.0,20.04,20.22,345.7899
450,3433.58,2869.0,19.68,20.15,348.8444
451,3424.78,2869.0,19.37,19.95,348.4848
452,3424.11,2869.0,19.35,19.67,347.0828
453,3461.97,2869.0,20.67,19.82,344.7111
454,3487.25,2869.0,21.55,20.12,345.2040
455,3498.65,2869.0,21.95,20.58,344.1717
456,3472.63,2869.0,21.04,20.91,343.7657
457,3460.68,2869.0,20.62,21.17,342.5192
458,3448.96,2869.0,20.21,21.07,343.0889
459,3435.48,2869.0,19.74,20.71,342.8364
460,3447.09,2869.0,20.15,20.35,341.4121
461,3460.03,2869.0,20.60,20.27,342.2848
462,3471.40,2869.0,21.00,20.34,340.2788
463,3447.38,2869.0,20.16,20.33,344.6525
464,3437.37,2869.0,19.81,20.34,343.8606
465,3445.96,2869.0,20.11,20.34,341.6707
466,3458.97,2869.0,20.56,20.33,343.8343
467,3450.44,2869.0,20.27,20.18,345.3131
468,3464.97,2869.0,20.77,20.30,345.1111
469,3466.79,2869.0,20.84,20.51,346.3616
470,3444.70,2869.0,20.07,20.50,345.0788
471,3460.33,2869.0,20.61,20.51,344.6788
472,3467.72,2869.0,20.87,20.63,345.6727
473,3473.54,2869.0,21.07,20.69,346.0263
474,3447.49,2869.0,20.16,20.56,347.6283
475,3429.87,2869.0,19.55,20.45,348.8687
476,3448.24,2869.0,20.19,20.37,345.9859
477,3443.85,2869.0,20.04,20.20,349.2020
478,3427.43,2869.0,19.46,19.88,348.5596
479,3426.25,2869.0,19.42,19.73,347.7111
480,3446.72,2869.0,20.14,19.85,349.1333
481,3448.14,2869.0,20.19,19.85,350.2323
482,3421.36,2869.0,19.25,19.69,349.6768
483,3406.01,2869.0,18.72,19.54,351.3657
484,3391.06,2869.0,18.20,19.30,353.2707
485,3393.66,2869.0,18.29,18.93,355.1131
486,3392.66,2869.0,18.25,18.54,352.8222
487,3401.26,2869.0,18.55,18.40,352.3091
488,3397.14,2869.0,18.41,18.34,353.3192
489,3397.31,2869.0,18.41,18.38,350.3374
490,3409.41,2869.0,18.84,18.49,350.9273
491,3416.20,2869.0,19.07,18.66,352.0990
492,3427.71,2869.0,19.47,18.84,350.2384
493,3414.54,2869.0,19.01,18.96,349.6485
494,3410.57,2869.0,18.88,19.05,351.6465
495,3405.01,2869.0,18.68,19.02,357.0848
496,3386.25,2869.0,18.03,18.82,356.5717
497,3388.27,2869.0,18.10,18.54,355.3778
498,3403.19,2869.0,18.62,18.46,352.3616
499,3394.96,2869.0,18.33,18.35,351.6343
500,3408.21,2869.0,18.79,18.37,352.9515
501,3411.30,2869.0,18.90,18.55,353.7010
502,3416.01,2869.0,19.07,18.74,353.5192
503,3409.38,2869.0,18.84,18.79,353.8323
504,3399.97,2869.0,18.51,18.82,351.8788
505,3407.69,2869.0,18.78,18.82,349.3717
506,3403.06,2869.0,18.61,18.76,351.6424
507,3387.70,2869.0,18.08,18.56,352.4404
508,3412.52,2869.0,18.94,18.58,351.5879
509,3429.21,2869.0,19.53,18.79,351.9576
510,3404.99,2869.0,18.68,18.77,351.7111
511,3410.74,2869.0,18.88,18.82,353.3131
512,3421.34,2869.0,19.25,19.06,351.8909
513,3414.58,2869.0,19.02,19.07,350.5293
514,3417.50,2869.0,19.12,18.99,349.8061
515,3428.02,2869.0,19.48,19.15,353.2606
516,3435.07,2869.0,19.73,19.32,351.9152
517,3450.94,2869.0,20.28,19.53,352.7717
518,3421.63,2869.0,19.26,19.58,356.9818
519,3392.18,2869.0,18.24,19.40,353.7253
520,3392.54,2869.0,18.25,19.15,351.7636
521,3407.03,2869.0,18.75,18.96,351.4727
522,3403.21,2869.0,18.62,18.62,357.0828
523,3397.02,2869.0,18.40,18.45,356.9556
524,3393.69,2869.0,18.29,18.46,358.1697
525,3393.83,2869.0,18.29,18.47,356.4061
526,3414.91,2869.0,19.03,18.53,355.2505
527,3427.34,2869.0,19.46,18.69,351.4667
528,3417.31,2869.0,19.11,18.84,352.8242
529,3426.85,2869.0,19.44,19.07,350.9515
530,3442.87,2869.0,20.00,19.41,349.2929
531,3422.86,2869.0,19.30,19.46,351.9455
532,3389.57,2869.0,18.14,19.20,355.1697
533,3365.14,2869.0,17.29,18.84,356.8768
534,3391.19,2869.0,18.20,18.59,353.8404
535,3408.68,2869.0,18.81,18.35,350.8869
536,3430.04,2869.0,19.56,18.40,351.5212
537,3432.68,2869.0,19.65,18.70,354.8465
538,3404.78,2869.0,18.67,18.98,353.7293
539,3410.88,2869.0,18.89,19.12,352.7051
540,3420.46,2869.0,19.22,19.20,353.9192
541,3412.51,2869.0,18.94,19.08,353.1253
542,3411.39,2869.0,18.91,18.93,351.3273
543,3423.62,2869.0,19.33,19.06,351.3879
544,3443.50,2869.0,20.02,19.29,354.1515
545,3444.56,2869.0,20.06,19.45,353.6667
546,3426.85,2869.0,19.44,19.55,351.0667
547,3396.58,2869.0,18.39,19.45,354.7394
548,3387.06,2869.0,18.06,19.20,356.0384
549,3415.12,2869.0,19.04,19.00,355.0566
550,3415.34,2869.0,19.04,18.79,358.1737
551,3403.10,2869.0,18.62,18.63,355.5818
552,3405.11,2869.0,18.69,18.69,353.8727
553,3391.47,2869.0,18.21,18.72,353.7071
554,3399.14,2869.0,18.48,18.61,358.3556
555,3392.01,2869.0,18.23,18.44,358.5919
556,3380.72,2869.0,17.84,18.29,358.6586
557,3424.59,2869.0,19.37,18.42,357.1010
