iteration,makespan,bks,optimality gap
188,3346.44,Dynamic,0.00
189,3380.38,Dynamic,0.00
190,3379.46,Dynamic,0.00
191,3365.41,Dynamic,0.00
192,3372.50,Dynamic,0.00
193,3361.75,Dynamic,0.00
194,3379.49,Dynamic,0.00
195,3373.90,Dynamic,0.00
196,3357.80,Dynamic,0.00
197,3347.35,Dynamic,0.00
198,3339.04,Dynamic,0.00
199,3347.36,Dynamic,0.00
200,3344.20,Dynamic,0.00
201,3357.74,Dynamic,0.00
202,3354.27,Dynamic,0.00
203,3361.66,Dynamic,0.00
204,3357.31,Dynamic,0.00
205,3370.86,Dynamic,0.00
206,3360.27,Dynamic,0.00
207,3357.54,Dynamic,0.00
208,3360.02,Dynamic,0.00
209,3364.46,Dynamic,0.00
210,3352.54,Dynamic,0.00
211,3336.01,Dynamic,0.00
212,3349.25,Dynamic,0.00
213,3355.49,Dynamic,0.00
214,3348.02,Dynamic,0.00
215,3374.43,Dynamic,0.00
216,3356.45,Dynamic,0.00
217,3343.24,Dynamic,0.00
218,3347.89,Dynamic,0.00
219,3339.84,Dynamic,0.00
220,3322.11,Dynamic,0.00
221,3313.81,Dynamic,0.00
222,3340.33,Dynamic,0.00
223,3358.33,Dynamic,0.00
224,3359.62,Dynamic,0.00
225,3351.64,Dynamic,0.00
226,3350.66,Dynamic,0.00
227,3371.15,Dynamic,0.00
228,3358.31,Dynamic,0.00
229,3338.77,Dynamic,0.00
230,3316.95,Dynamic,0.00
231,3331.20,Dynamic,0.00
232,3326.25,Dynamic,0.00
233,3376.62,Dynamic,0.00
234,3362.68,Dynamic,0.00
235,3346.52,Dynamic,0.00
236,3337.06,Dynamic,0.00
237,3338.18,Dynamic,0.00
238,3354.62,Dynamic,0.00
239,3364.36,Dynamic,0.00
240,3341.36,Dynamic,0.00
241,3311.82,Dynamic,0.00
242,3317.22,Dynamic,0.00
243,3337.52,Dynamic,0.00
244,3323.36,Dynamic,0.00
245,3348.82,Dynamic,0.00
246,3354.60,Dynamic,0.00
247,3318.95,Dynamic,0.00
248,3301.59,Dynamic,0.00
249,3289.42,Dynamic,0.00
250,3289.76,Dynamic,0.00
251,3282.83,Dynamic,0.00
252,3289.57,Dynamic,0.00
253,3310.69,Dynamic,0.00
254,3315.08,Dynamic,0.00
255,3307.06,Dynamic,0.00
256,3313.85,Dynamic,0.00
257,3310.19,Dynamic,0.00
258,3310.43,Dynamic,0.00
259,3319.60,Dynamic,0.00
260,3330.92,Dynamic,0.00
261,3323.07,Dynamic,0.00
262,3299.36,Dynamic,0.00
263,3292.73,Dynamic,0.00
264,3304.54,Dynamic,0.00
265,3292.16,Dynamic,0.00
266,3307.55,Dynamic,0.00
267,3311.71,Dynamic,0.00
268,3322.83,Dynamic,0.00
269,3304.77,Dynamic,0.00
270,3317.81,Dynamic,0.00
271,3307.74,Dynamic,0.00
272,3320.02,Dynamic,0.00
273,3279.41,Dynamic,0.00
274,3284.08,Dynamic,0.00
275,3295.20,Dynamic,0.00
276,3298.63,Dynamic,0.00
277,3291.36,Dynamic,0.00
278,3294.43,Dynamic,0.00
279,3289.84,Dynamic,0.00
280,3266.66,Dynamic,0.00
281,3279.57,Dynamic,0.00
282,3294.14,Dynamic,0.00
283,3289.89,Dynamic,0.00
284,3277.70,Dynamic,0.00
285,3266.56,Dynamic,0.00
286,3287.02,Dynamic,0.00
287,3294.43,Dynamic,0.00
288,3292.64,Dynamic,0.00
289,3266.70,Dynamic,0.00
290,3283.67,Dynamic,0.00
291,3303.64,Dynamic,0.00
292,3271.35,Dynamic,0.00
293,3266.96,Dynamic,0.00
294,3268.62,Dynamic,0.00
295,3288.49,Dynamic,0.00
296,3267.05,Dynamic,0.00
297,3259.94,Dynamic,0.00
298,3297.39,Dynamic,0.00
299,3283.41,Dynamic,0.00
300,3265.80,Dynamic,0.00
301,3297.94,Dynamic,0.00
302,3296.00,Dynamic,0.00
303,3294.76,Dynamic,0.00
304,3294.10,Dynamic,0.00
305,3289.25,Dynamic,0.00
306,3304.10,Dynamic,0.00
307,3276.04,Dynamic,0.00
308,3263.32,Dynamic,0.00
309,3261.02,Dynamic,0.00
310,3262.94,Dynamic,0.00
311,3269.93,Dynamic,0.00
312,3265.52,Dynamic,0.00
313,3278.45,Dynamic,0.00
314,3279.93,Dynamic,0.00
315,3274.71,Dynamic,0.00
316,3266.39,Dynamic,0.00
317,3259.58,Dynamic,0.00
318,3267.15,Dynamic,0.00
319,3268.58,Dynamic,0.00
320,3290.42,Dynamic,0.00
321,3262.77,Dynamic,0.00
322,3261.59,Dynamic,0.00
323,3272.57,Dynamic,0.00
324,3263.76,Dynamic,0.00
325,3249.03,Dynamic,0.00
326,3247.13,Dynamic,0.00
327,3257.53,Dynamic,0.00
328,3241.14,Dynamic,0.00
329,3268.35,Dynamic,0.00
330,3264.25,Dynamic,0.00
331,3263.56,Dynamic,0.00
332,3248.64,Dynamic,0.00
333,3246.15,Dynamic,0.00
334,3252.57,Dynamic,0.00
335,3275.59,Dynamic,0.00
336,3272.35,Dynamic,0.00
337,3241.88,Dynamic,0.00
338,3219.08,Dynamic,0.00
339,3232.06,Dynamic,0.00
340,3240.44,Dynamic,0.00
341,3267.00,Dynamic,0.00
342,3257.47,Dynamic,0.00
343,3281.73,Dynamic,0.00
344,3274.95,Dynamic,0.00
345,3254.97,Dynamic,0.00
346,3263.77,Dynamic,0.00
347,3258.30,Dynamic,0.00
348,3258.18,Dynamic,0.00
349,3281.91,Dynamic,0.00
350,3253.18,Dynamic,0.00
351,3258.07,Dynamic,0.00
352,3250.74,Dynamic,0.00
353,3260.31,Dynamic,0.00
354,3248.68,Dynamic,0.00
355,3276.64,Dynamic,0.00
356,3283.89,Dynamic,0.00
357,3269.61,Dynamic,0.00
358,3259.26,Dynamic,0.00
359,3263.00,Dynamic,0.00
360,3250.84,Dynamic,0.00
361,3241.40,Dynamic,0.00
362,3247.05,Dynamic,0.00
363,3267.46,Dynamic,0.00
364,3261.18,Dynamic,0.00
365,3262.06,Dynamic,0.00
366,3261.96,Dynamic,0.00
367,3263.15,Dynamic,0.00
368,3253.83,Dynamic,0.00
369,3241.49,Dynamic,0.00
370,3241.54,Dynamic,0.00
371,3228.32,Dynamic,0.00
372,3249.86,Dynamic,0.00
373,3232.58,Dynamic,0.00
374,3231.83,Dynamic,0.00
375,3219.05,Dynamic,0.00
376,3254.34,Dynamic,0.00
377,3239.52,Dynamic,0.00
378,3250.86,Dynamic,0.00
379,3261.73,Dynamic,0.00
380,3246.08,Dynamic,0.00
381,3217.53,Dynamic,0.00
382,3212.83,Dynamic,0.00
383,3224.21,Dynamic,0.00
384,3227.23,Dynamic,0.00
385,3240.40,Dynamic,0.00
386,3226.75,Dynamic,0.00
387,3235.90,Dynamic,0.00
388,3247.62,Dynamic,0.00
