iteration,makespan,bks,optimality gap,rolling_avg,reward_mean
81,2548.55,1937.0,31.57,32.31,100.6485
82,2586.61,1937.0,33.54,32.19,97.6687
83,2589.65,1937.0,33.69,32.50,95.0990
84,2552.82,1937.0,31.79,32.51,99.8408
85,2553.98,1937.0,31.85,32.49,100.0038
86,2561.43,1937.0,32.24,32.62,100.7515
87,2558.41,1937.0,32.08,32.33,101.0525
88,2559.03,1937.0,32.11,32.02,100.4182
89,2581.26,1937.0,33.26,32.31,101.1697
90,2562.26,1937.0,32.28,32.39,102.8444
91,2552.52,1937.0,31.78,32.30,101.9596
92,2571.12,1937.0,32.74,32.43,102.5354
93,2569.58,1937.0,32.66,32.54,103.4164
94,2567.56,1937.0,32.55,32.40,104.8420
95,2553.75,1937.0,31.84,32.31,100.2929
96,2555.14,1937.0,31.91,32.34,104.0768
97,2550.16,1937.0,31.66,32.12,108.0727
98,2519.16,1937.0,30.05,31.60,106.1091
99,2521.68,1937.0,30.18,31.13,106.7495
100,2534.94,1937.0,30.87,30.94,103.7778
101,2539.68,1937.0,31.11,30.78,103.5727
102,2568.70,1937.0,32.61,30.97,102.2848
103,2553.19,1937.0,31.81,31.32,101.8525
104,2558.95,1937.0,32.11,31.70,102.8626
105,2563.01,1937.0,32.32,31.99,100.7535
106,2529.89,1937.0,30.61,31.89,99.0263
107,2534.23,1937.0,30.83,31.54,103.1495
108,2555.49,1937.0,31.93,31.56,101.4667
109,2575.37,1937.0,32.96,31.73,101.7475
110,2527.64,1937.0,30.49,31.36,101.6383
111,2547.52,1937.0,31.52,31.55,103.1818
112,2569.01,1937.0,32.63,31.91,98.5111
113,2546.73,1937.0,31.48,31.81,102.4384
114,2536.26,1937.0,30.94,31.41,103.6485
115,2531.41,1937.0,30.69,31.45,106.4626
116,2561.10,1937.0,32.22,31.59,102.5515
117,2557.17,1937.0,32.02,31.47,104.0444
118,2515.08,1937.0,29.84,31.14,108.2263
119,2541.17,1937.0,31.19,31.19,107.4496
120,2549.43,1937.0,31.62,31.38,105.1253
121,2543.67,1937.0,31.32,31.20,105.3657
122,2552.67,1937.0,31.78,31.15,103.6182
123,2539.96,1937.0,31.13,31.41,104.7131
124,2515.57,1937.0,29.87,31.14,108.2141
125,2546.13,1937.0,31.45,31.11,106.9919
126,2536.65,1937.0,30.96,31.04,103.5010
127,2517.99,1937.0,29.99,30.68,108.6267
128,2497.21,1937.0,28.92,30.24,109.8309
129,2506.42,1937.0,29.40,30.14,105.6444
130,2580.55,1937.0,33.22,30.50,103.4949
131,2540.06,1937.0,31.13,30.53,108.4020
132,2500.33,1937.0,29.08,30.35,107.6768
133,2503.63,1937.0,29.25,30.42,108.8222
134,2512.40,1937.0,29.71,30.48,108.8364
135,2494.49,1937.0,28.78,29.59,112.0505
136,2518.22,1937.0,30.01,29.37,111.7412
137,2480.68,1937.0,28.07,29.16,107.9413
138,2508.64,1937.0,29.51,29.21,108.2990
139,2502.52,1937.0,29.20,29.11,108.2303
140,2537.21,1937.0,30.99,29.55,111.6525
141,2519.13,1937.0,30.05,29.56,110.0202
142,2513.40,1937.0,29.76,29.90,108.7515
143,2509.94,1937.0,29.58,29.91,111.0667
144,2521.85,1937.0,30.19,30.11,113.1966
145,2495.95,1937.0,28.86,29.69,116.2569
146,2488.47,1937.0,28.47,29.37,113.3374
147,2482.07,1937.0,28.14,29.05,115.4404
148,2478.12,1937.0,27.94,28.72,113.1131
149,2512.12,1937.0,29.69,28.62,113.2384
150,2515.81,1937.0,29.88,28.82,112.1737
151,2497.02,1937.0,28.91,28.91,118.0869
152,2487.85,1937.0,28.44,28.97,115.1354
153,2492.09,1937.0,28.66,29.12,114.9187
154,2477.64,1937.0,27.91,28.76,114.4802
155,2502.42,1937.0,29.19,28.62,112.8343
156,2507.89,1937.0,29.47,28.73,113.5495
157,2487.65,1937.0,28.43,28.73,114.4485
158,2518.18,1937.0,30.00,29.00,109.7414
159,2503.04,1937.0,29.22,29.26,112.2242
160,2483.93,1937.0,28.24,29.07,114.1071
161,2493.34,1937.0,28.72,28.92,116.2707
162,2504.09,1937.0,29.28,29.09,114.1859
163,2494.29,1937.0,28.77,28.85,116.3232
164,2510.30,1937.0,29.60,28.92,115.5697
165,2492.14,1937.0,28.66,29.01,113.1838
166,2467.25,1937.0,27.37,28.74,116.3899
167,2472.33,1937.0,27.64,28.41,115.3495
168,2480.29,1937.0,28.05,28.26,115.1778
169,2506.64,1937.0,29.41,28.23,115.0990
170,2469.94,1937.0,27.51,28.00,115.2232
171,2478.17,1937.0,27.94,28.11,116.0711
172,2481.97,1937.0,28.13,28.21,117.4323
173,2465.60,1937.0,27.29,28.06,117.1030
174,2474.60,1937.0,27.75,27.73,119.7636
175,2456.11,1937.0,26.80,27.58,120.0020
176,2454.53,1937.0,26.72,27.34,121.1737
177,2453.72,1937.0,26.68,27.05,118.0848
178,2469.18,1937.0,27.47,27.08,121.0525
179,2453.85,1937.0,26.68,26.87,121.6979
180,2459.32,1937.0,26.97,26.90,121.6727
181,2459.51,1937.0,26.98,26.95,119.2747
182,2464.34,1937.0,27.22,27.06,120.0263
183,2468.82,1937.0,27.46,27.06,121.3414
184,2461.20,1937.0,27.06,27.14,122.8162
185,2455.04,1937.0,26.74,27.09,121.0808
186,2435.81,1937.0,25.75,26.85,124.2312
187,2445.01,1937.0,26.23,26.65,120.3811
