iteration,makespan,bks,optimality gap,rolling_avg,reward_mean
128,2424.52,1937.0,25.17,26.10,128.8404
129,2398.15,1937.0,23.81,25.51,129.0626
130,2440.51,1937.0,25.99,25.38,126.5279
131,2454.16,1937.0,26.70,25.41,125.6893
132,2419.49,1937.0,24.91,25.32,127.1455
133,2395.63,1937.0,23.68,25.02,130.7495
134,2418.56,1937.0,24.86,25.23,131.3576
135,2416.29,1937.0,24.74,24.98,129.6263
136,2422.49,1937.0,25.06,24.65,128.6465
137,2400.50,1937.0,23.93,24.46,131.7847
138,2409.45,1937.0,24.39,24.60,129.6125
139,2398.89,1937.0,23.85,24.39,132.6848
140,2389.70,1937.0,23.37,24.12,134.7475
141,2396.18,1937.0,23.71,23.85,133.3414
142,2406.38,1937.0,24.23,23.91,131.8949
143,2416.88,1937.0,24.77,23.99,129.9657
144,2410.67,1937.0,24.45,24.11,132.3059
145,2382.53,1937.0,23.00,24.03,134.0557
146,2355.58,1937.0,21.61,23.61,135.4889
147,2373.24,1937.0,22.52,23.27,135.9010
148,2374.26,1937.0,22.57,22.83,134.4222
149,2388.08,1937.0,23.29,22.60,133.2949
150,2399.75,1937.0,23.89,22.78,133.9615
151,2382.88,1937.0,23.02,23.06,138.3987
152,2396.63,1937.0,23.73,23.30,134.2182
153,2388.15,1937.0,23.29,23.44,134.1192
154,2379.92,1937.0,22.87,23.36,137.8101
155,2402.98,1937.0,24.06,23.39,132.2848
156,2396.58,1937.0,23.73,23.53,137.9354
157,2396.25,1937.0,23.71,23.53,135.7149
158,2374.93,1937.0,22.61,23.39,138.0892
159,2399.33,1937.0,23.87,23.59,134.6970
160,2390.47,1937.0,23.41,23.46,136.1071
161,2370.47,1937.0,22.38,23.20,137.5152
162,2369.25,1937.0,22.32,22.92,137.1071
163,2370.92,1937.0,22.40,22.87,136.5094
164,2360.92,1937.0,21.89,22.48,138.0294
165,2344.96,1937.0,21.06,22.01,138.1573
166,2383.10,1937.0,23.03,22.14,138.0949
167,2396.41,1937.0,23.72,22.42,138.4343
168,2367.11,1937.0,22.20,22.38,140.1960
169,2368.44,1937.0,22.27,22.46,139.5434
170,2384.06,1937.0,23.08,22.86,137.8172
171,2368.49,1937.0,22.28,22.71,138.0762
172,2389.72,1937.0,23.37,22.64,135.7576
173,2388.27,1937.0,23.30,22.86,140.5657
174,2385.43,1937.0,23.15,23.04,138.6242
175,2368.16,1937.0,22.26,22.87,137.8687
176,2387.05,1937.0,23.23,23.06,137.9758
177,2369.36,1937.0,22.32,22.85,140.1954
178,2363.67,1937.0,22.03,22.60,140.3601
179,2350.83,1937.0,21.36,22.24,143.2848
180,2349.81,1937.0,21.31,22.05,141.5293
181,2360.02,1937.0,21.84,21.77,139.1333
182,2341.70,1937.0,20.89,21.49,142.5778
183,2338.58,1937.0,20.73,21.23,144.7010
184,2368.00,1937.0,22.25,21.41,140.6263
185,2329.57,1937.0,20.27,21.20,142.1556
186,2350.61,1937.0,21.35,21.10,140.4505
187,2342.36,1937.0,20.93,21.11,143.2121
188,2330.56,1937.0,20.32,21.02,143.8303
189,2353.70,1937.0,21.51,20.88,142.2364
190,2338.26,1937.0,20.72,20.97,142.1250
191,2331.99,1937.0,20.39,20.77,145.1531
192,2359.62,1937.0,21.82,20.95,144.3192
193,2360.21,1937.0,21.85,21.26,144.3535
194,2351.93,1937.0,21.42,21.24,145.5576
195,2323.14,1937.0,19.93,21.08,144.1535
196,2349.48,1937.0,21.29,21.26,144.8949
197,2336.20,1937.0,20.61,21.02,142.6194
198,2342.01,1937.0,20.91,20.83,143.5697
199,2327.54,1937.0,20.16,20.58,144.2162
200,2342.50,1937.0,20.93,20.78,145.2364
201,2364.67,1937.0,22.08,20.94,145.0586
202,2336.90,1937.0,20.65,20.95,144.9152
203,2338.00,1937.0,20.70,20.90,145.9659
204,2321.17,1937.0,19.83,20.84,147.6670
205,2326.99,1937.0,20.13,20.68,147.7091
206,2331.33,1937.0,20.36,20.33,146.6505
207,2339.54,1937.0,20.78,20.36,144.6040
208,2332.64,1937.0,20.43,20.31,143.6364
209,2339.13,1937.0,20.76,20.49,147.7811
210,2325.12,1937.0,20.04,20.47,148.9957
211,2335.64,1937.0,20.58,20.52,147.4162
212,2332.89,1937.0,20.44,20.45,146.5172
213,2334.65,1937.0,20.53,20.47,148.7414
214,2327.32,1937.0,20.15,20.35,149.1576
215,2301.17,1937.0,18.80,20.10,149.1919
216,2315.34,1937.0,19.53,19.89,151.9159
217,2315.54,1937.0,19.54,19.71,152.8975
218,2310.83,1937.0,19.30,19.47,151.8525
219,2301.60,1937.0,18.82,19.20,151.9737
220,2297.23,1937.0,18.60,19.16,151.4909
221,2287.05,1937.0,18.07,18.87,153.2141
222,2312.10,1937.0,19.37,18.83,148.6882
223,2321.25,1937.0,19.84,18.94,152.0110
224,2308.69,1937.0,19.19,19.01,149.5333
225,2308.70,1937.0,19.19,19.13,153.5495
226,2287.39,1937.0,18.09,19.13,152.2141
227,2313.34,1937.0,19.43,19.15,152.2384
228,2320.39,1937.0,19.79,19.14,152.1596
229,2305.64,1937.0,19.03,19.11,155.3348
230,2302.61,1937.0,18.87,19.04,157.3978
231,2291.61,1937.0,18.31,19.09,156.9293
232,2261.34,1937.0,16.74,18.55,159.0889
233,2266.61,1937.0,17.02,17.99,160.1010
234,2271.07,1937.0,17.25,17.64,156.7010
235,2286.02,1937.0,18.02,17.47,148.9556
236,2381.82,1937.0,22.96,18.40,137.6426
237,2388.37,1937.0,23.30,19.71,137.4061
238,2350.28,1937.0,21.34,20.57,143.6202
239,2301.41,1937.0,18.81,20.89,146.9657
240,2327.25,1937.0,20.15,21.31,143.4040
241,2295.49,1937.0,18.51,20.42,148.7010
242,2326.09,1937.0,20.09,19.78,148.8623
243,2330.27,1937.0,20.30,19.57,151.3943
244,2280.49,1937.0,17.73,19.36,151.8788
245,2291.41,1937.0,18.30,18.99,150.8545
246,2290.18,1937.0,18.23,18.93,154.8040
247,2264.97,1937.0,16.93,18.30,159.3838
248,2270.01,1937.0,17.19,17.68,165.4847
249,2243.56,1937.0,15.83,17.30,165.5985
250,2262.55,1937.0,16.81,17.00,161.2747
251,2250.39,1937.0,16.18,16.59,160.8545
252,2295.91,1937.0,18.53,16.91,159.7273
253,2257.92,1937.0,16.57,16.78,160.0323
254,2251.90,1937.0,16.26,16.87,164.2242
255,2247.00,1937.0,16.00,16.71,161.3398
256,2251.73,1937.0,16.25,16.72,160.0824
257,2248.36,1937.0,16.07,16.23,163.1333
258,2246.12,1937.0,15.96,16.11,156.3576
259,2283.39,1937.0,17.88,16.43,153.7232
260,2275.52,1937.0,17.48,16.73,156.0222
261,2304.55,1937.0,18.98,17.27,151.7798
262,2282.65,1937.0,17.84,17.63,152.1877
263,2250.12,1937.0,16.17,17.67,158.6801
264,2258.69,1937.0,16.61,17.41,159.6222
265,2233.07,1937.0,15.28,16.98,154.1717
266,2255.93,1937.0,16.47,16.47,165.8121
267,2243.58,1937.0,15.83,16.07,164.1879
268,2255.31,1937.0,16.43,16.12,157.3475
269,2268.11,1937.0,17.09,16.22,160.4143
270,2246.18,1937.0,15.96,16.36,157.0861
271,2245.72,1937.0,15.94,16.25,160.0828
272,2231.11,1937.0,15.18,16.12,162.6929
273,2276.14,1937.0,17.51,16.34,163.8404
274,2277.92,1937.0,17.60,16.44,155.9030
275,2270.39,1937.0,17.21,16.69,162.8121
276,2240.59,1937.0,15.67,16.64,160.0566
277,2225.63,1937.0,14.90,16.58,168.7343
278,2196.93,1937.0,13.42,15.76,163.3919
279,2238.35,1937.0,15.56,15.35,163.7313
280,2248.65,1937.0,16.09,15.13,162.0808
281,2248.93,1937.0,16.10,15.21,164.5576
282,2235.72,1937.0,15.42,15.32,160.8141
283,2331.17,1937.0,20.35,16.70,156.4071
284,2269.14,1937.0,17.15,17.02,159.6040
285,2318.00,1937.0,19.67,17.74,154.3374
286,2276.38,1937.0,17.52,18.02,160.5030
287,2284.08,1937.0,17.92,18.52,166.6222
288,2230.60,1937.0,15.16,17.48,166.3313
289,2202.92,1937.0,13.73,16.80,164.2343
290,2229.46,1937.0,15.10,15.88,166.6488
291,2220.82,1937.0,14.65,15.31,166.5374
292,2200.52,1937.0,13.60,14.45,166.4566
