iteration,makespan,bks,optimality gap,rolling_avg,reward_mean
127,2598.74,1937.0,N/A,N/A,93.1475
128,2608.40,1937.0,N/A,N/A,91.0081
129,2618.33,1937.0,N/A,N/A,88.1556
130,2622.96,1937.0,N/A,N/A,90.9919
131,2617.80,1937.0,N/A,N/A,89.7596
132,2601.74,1937.0,N/A,N/A,91.4545
133,2613.32,1937.0,N/A,N/A,91.7232
134,2615.63,1937.0,N/A,N/A,89.3535
135,2622.50,1937.0,N/A,N/A,93.5778
136,2584.79,1937.0,N/A,N/A,95.6046
137,2589.20,1937.0,N/A,N/A,93.1374
138,2614.82,1937.0,N/A,N/A,91.5778
139,2599.54,1937.0,N/A,N/A,91.0242
140,2609.31,1937.0,N/A,N/A,92.1838
141,2606.45,1937.0,N/A,N/A,93.1758
142,2594.64,1937.0,N/A,N/A,92.8545
143,2598.35,1937.0,N/A,N/A,91.0626
144,2588.92,1937.0,N/A,N/A,91.4364
145,2603.24,1937.0,N/A,N/A,93.7919
146,2576.27,1937.0,N/A,N/A,93.3436
147,2604.85,1937.0,N/A,N/A,89.2626
148,2613.54,1937.0,N/A,N/A,94.3455
149,2567.43,1937.0,N/A,N/A,93.2020
150,2590.38,1937.0,N/A,N/A,95.2384
151,2621.57,1937.0,N/A,N/A,92.5960
152,2588.31,1937.0,N/A,N/A,94.6424
153,2583.91,1937.0,N/A,N/A,96.0485
154,2596.27,1937.0,N/A,N/A,95.3374
155,2600.39,1937.0,N/A,N/A,93.6667
156,2593.03,1937.0,N/A,N/A,96.4929
157,2576.35,1937.0,N/A,N/A,95.9111
158,2551.50,1937.0,N/A,N/A,97.4485
159,2568.66,1937.0,N/A,N/A,97.6061
160,2593.47,1937.0,N/A,N/A,97.1535
161,2567.80,1937.0,N/A,N/A,96.8343
162,2574.80,1937.0,N/A,N/A,99.5495
163,2569.60,1937.0,N/A,N/A,99.5980
164,2543.69,1937.0,N/A,N/A,100.8889
165,2544.34,1937.0,N/A,N/A,99.5657
166,2568.98,1937.0,N/A,N/A,98.8162
167,2566.50,1937.0,N/A,N/A,99.8485
168,2552.35,1937.0,N/A,N/A,100.1313
169,2550.05,1937.0,N/A,N/A,98.8828
170,2583.11,1937.0,N/A,N/A,99.7313
171,2570.01,1937.0,N/A,N/A,98.6485
172,2580.25,1937.0,N/A,N/A,100.4000
173,2532.18,1937.0,N/A,N/A,102.0964
174,2530.35,1937.0,N/A,N/A,100.7293
175,2557.88,1937.0,N/A,N/A,105.9697
176,2546.85,1937.0,N/A,N/A,100.7758
177,2558.52,1937.0,N/A,N/A,100.0040
178,2553.28,1937.0,N/A,N/A,99.1818
179,2545.14,1937.0,N/A,N/A,105.0768
180,2545.08,1937.0,N/A,N/A,106.0949
181,2539.70,1937.0,N/A,N/A,104.8020
182,2527.90,1937.0,N/A,N/A,104.5636
183,2534.23,1937.0,N/A,N/A,103.0162
184,2558.28,1937.0,N/A,N/A,103.0404
185,2576.07,1937.0,N/A,N/A,103.0222
186,2566.52,1937.0,N/A,N/A,101.5838
187,2555.00,1937.0,N/A,N/A,101.7253
188,2543.77,1937.0,N/A,N/A,106.5697
189,2549.37,1937.0,N/A,N/A,105.3980
190,2538.55,1937.0,N/A,N/A,107.9354
191,2514.91,1937.0,N/A,N/A,106.4444
192,2546.64,1937.0,N/A,N/A,103.4165
193,2526.38,1937.0,N/A,N/A,107.4768
194,2521.26,1937.0,N/A,N/A,106.8747
195,2486.91,1937.0,N/A,N/A,110.1939
196,2517.14,1937.0,N/A,N/A,110.0101
197,2515.64,1937.0,N/A,N/A,107.9434
198,2537.15,1937.0,N/A,N/A,106.5778
199,2552.62,1937.0,N/A,N/A,109.1475
200,2522.25,1937.0,N/A,N/A,109.7131
201,2540.47,1937.0,N/A,N/A,107.8586
202,2509.56,1937.0,N/A,N/A,113.4525
203,2516.84,1937.0,N/A,N/A,107.9677
204,2520.57,1937.0,N/A,N/A,109.7859
205,2512.44,1937.0,N/A,N/A,109.0929
206,2513.92,1937.0,N/A,N/A,112.0263
207,2515.28,1937.0,N/A,N/A,109.7737
208,2517.08,1937.0,N/A,N/A,111.2788
209,2522.26,1937.0,N/A,N/A,110.3717
210,2494.13,1937.0,N/A,N/A,111.0343
211,2527.96,1937.0,N/A,N/A,108.5414
212,2533.46,1937.0,N/A,N/A,111.0889
213,2529.02,1937.0,N/A,N/A,106.6182
214,2526.89,1937.0,N/A,N/A,109.6485
215,2520.11,1937.0,N/A,N/A,109.8808
216,2508.71,1937.0,N/A,N/A,110.1333
217,2493.23,1937.0,N/A,N/A,111.1980
218,2487.41,1937.0,N/A,N/A,113.4929
219,2519.09,1937.0,N/A,N/A,110.4788
220,2481.22,1937.0,N/A,N/A,112.4667
221,2498.50,1937.0,N/A,N/A,114.6505
222,2529.99,1937.0,N/A,N/A,112.8788
223,2512.89,1937.0,N/A,N/A,114.7737
224,2487.79,1937.0,N/A,N/A,115.3374
225,2490.91,1937.0,N/A,N/A,113.4485
226,2480.52,1937.0,N/A,N/A,114.9960
227,2490.96,1937.0,N/A,N/A,115.4747
228,2477.45,1937.0,N/A,N/A,114.2202
229,2504.78,1937.0,N/A,N/A,113.3515
